,SRX529234,SRX529235,SRX529236,SRX529237,SRX529238,SRX529239,SRX529240,SRX529241,SRX2656779,SRX2656780,SRX2656781,SRX2656782,SRX2656783,SRX2656784,SRX3343296,SRX3343297,SRX3343298,SRX3353470,SRX3353471,SRX3353474,SRX3353475,SRX5562272,SRX5562273,SRX5562274,SRX5562275,SRX9633997,SRX9633998,SRX9633999,SRX9634004,SRX9634005,SRX9634006,SRX9634007,ERX4581842,ERX4581846,ERX4581839,ERX4581843,ERX4581847,ERX4581840,ERX4581848,ERX4581841,ERX4581845,ERX4581850,ERX4581854,ERX4581858,ERX4581855,ERX4581851,ERX4581859,ERX4581852,ERX4581856,ERX4581860,ERX4581853,ERX4581857,ERX4581861,SRX13376825,SRX13376826,SRX13376837,SRX13376838,SRX13376839,SRX13376840,SRX13376841,SRX13376843,SRX13376844,SRX13376845,ERX7722950,ERX7722951,ERX7722953,ERX7722954,ERX7722955
0,-1.0848513133816178,-0.12812491424182823,-1.4858992245709886,1.2014495880525498,0.28444963651842503,3.3686252580143767,0.6931434726749881,1.606262400223448,-6.493040191422017,-6.2648482417227696,5.020767622985787,-5.020767622985783,-7.459323031301896,-3.0090802637619056,3.480284991241924,-0.8283994436707665,-2.651885547571156,-1.8299887989013393,1.8299887989013386,-0.8869400052978722,-0.23689752645811213,0.00017437764134712228,0.3040244482318596,0.045157120191839935,-0.045157120191837256,-1.9539526600389006,-4.268099640881451,-2.2726653519037643,3.1200237684016474,5.374693884422472,-4.315205879837084,0.5393303055950834,0.5269677882695482,-0.5269677882695459,-1.0570805994234955,0.9977234286374081,-0.28892814749458595,-4.687831379195738,-4.220589861437569,29.534231518262793,24.470475822006428,-1.6641211477747422,0.8734558046084833,5.108325373220609,0.6656430261235305,-1.5652820741278677,-1.653535638572021,0.33680685618514594,-1.0408176442651431,5.2851432396156115,1.0509873475114886,-0.8036782469008227,1.3727171713285449,-1.900475798875261,1.9004757988752594,0.18847241240059961,11.253996211536851,3.1235149918793628,15.528351258645753,9.81273708167342,10.88947341595803,10.583670662804732,11.012633903070272,-2.6602594763179392,-1.1356055302255261,2.1432457632046282,-1.6720686887723502,-0.47117707443227574
1,-1.6905861089278906,-0.3586304639343711,0.5473300563893702,0.04175254374526591,-0.5890826001345278,-0.8218393393016004,-0.37348979394358894,-0.4057385316816227,7.211161369131605,5.796868544473758,-1.0795466633448667,1.0795466633448552,0.9039971516351147,0.5454672430308893,-1.2536659086426931,1.206881983953976,0.04678392468883336,0.8974076763948975,-0.8974076763948571,-1.1805558972412695,-1.1188321636835143,-0.34265934215601357,-0.02752887648334074,0.07624251714924016,-0.07624251714928616,-0.06971983250521284,-0.44979388435073053,-1.8164199187547467,1.4680682977573456,0.8678653378533014,1.9849923099131492,0.3213289177462107,-0.804426775358568,0.8044267753585566,-4.504224365805814,-2.652729803237234,-3.278308110668645,59.266286058197736,58.623218768474835,52.181525816330144,55.59040017953129,54.55924610427639,54.90960892040487,54.52395130205812,54.842517747097055,55.270123358319985,54.870587352234594,55.376029464017755,54.89870845939812,54.79272562818226,55.19859313637366,54.85650314198188,55.10237137367982,-0.38290109752826296,0.3829010975282625,7.668371135188131,7.270393398782877,7.867598530571439,6.581442162507228,6.550179094572716,-15.074423859863693,-15.029334456737093,-14.972242468845918,-0.562766413244351,-0.013603641944141938,0.04811615118442507,-0.5081297769048867,0.4600136257204376
2,-0.2961054567470802,-0.2616601298103666,-0.6198645581804225,0.9151216053502251,-0.2952570471698076,0.2507006761884749,-0.9561569081085072,-0.7193119584344295,0.9114442903405617,-1.3523438778328787,-2.476724229497174,2.4767242294971616,0.5071558433871123,41.8141471018874,-1.0137928842973476,0.3535022300743785,0.6602906542229904,-3.5594800756636498,3.5594800756636573,7.572888581222721,6.084141852213071,-0.5955964056303199,-0.9591560676512347,0.356816034164464,-0.35681603416447777,0.8345464111655783,1.269632149426038,0.07370660879902391,-1.0875044241407286,-1.090380745249919,0.5390923947922852,0.8169159355288523,0.38147684859349873,-0.38147684859350056,-2.7473116141065907,0.10948356152295405,-1.3089017433036856,-4.136283944821949,-3.7488335463640396,0.1906365476766133,-2.3181604419147956,11.689056123064058,17.61723259842159,7.375427482782807,12.366800654835352,14.206475784536652,17.457301193356805,7.948122304796263,12.119568397128578,17.944630559654183,16.452320414880024,14.912636790166102,11.507587673329816,-0.6297280311639244,0.6297280311639251,-1.9215232209722495,-1.0175511080045683,-1.9010810440310624,-0.7792496467453334,-0.8596729805974503,5.432980978304892,5.456178930008682,5.406239814410835,2.8681241017817087,1.5161800260763565,-5.850729421577929,2.7454366017023024,3.1052928198756287
3,11.310159757515292,0.8206701471240684,9.272960287534552,-4.706857208824683,-4.56610307870986,-2.8845475958316276,-3.420891765933386,5.752496365237027,14.63975934734644,13.450429077613808,-0.1367907193965077,0.13679071939650875,1.9230289909123548,-1.9929336487327833,-2.1511065012727455,4.183816514927831,-2.032710013655084,2.143216327196012,-2.1432163271960083,4.808739091044245,0.6871009147858097,-7.527829922281515,-16.270851595775795,-0.1827940453165225,0.18279404531651514,-1.4053278655005486,-2.447069241401716,-2.257502024040218,5.14840482161235,0.9614943093301257,5.94736531821425,-1.1234883331311714,0.28424251163620445,-0.28424251163620495,6.203916068596702,1.2766610584132767,5.244539426724093,7.073006941793358,6.277752023760529,2.5889791178370825,1.918775587871753,2.394922531771002,8.626747093591359,8.989572214526778,6.791406092538905,3.1143065098497784,6.849771757535243,2.139035806003128,8.197862774655507,7.297522354482156,10.419058256102355,7.188192470909227,7.387110734515359,-0.44830520747107855,0.44830520747108,-1.116274490405378,-1.5148446322753246,-2.7551889682747115,-0.4271921834933416,-0.7838722839773016,-2.4590482868003294,-2.783862775362473,-3.5433519630155392,-1.9037891456368699,3.000583891959717,0.3461117811420129,-0.6461776696740397,0.30006588853202054
4,-4.474757588722905,-6.327848841365247,-4.52705057299735,10.336645102464281,-5.8095945294669615,4.968365314847427,-4.904664782176754,-5.953888459079694,3.363282066188077,2.787803680754855,-0.6107332745476258,0.6107332745476269,1.0609161661492572,-2.00163556328446,-0.17455449530224645,-0.5712145667485338,0.7457690620507748,-0.5261110084820543,0.5261110084820512,0.6509640297028894,-0.7477705985568535,-15.559183370498433,-14.734027444683983,3.004608979048949,-3.004608979048948,1.9028136031484155,1.5946517710087136,0.6196270419089047,-1.798736489609731,-2.3183559264563134,-1.8246725575298113,-1.5768404371120692,-0.657267325608704,0.6572673256087007,-0.7102619438830245,-1.0219815981083977,-1.1756713714304945,-1.2114365493094723,-1.5976571660082073,-2.757667068180607,-1.9293451926004348,-0.7609802739005883,-1.0115884973774834,-0.46971127806713114,0.03152876607787222,-0.6431794642504117,-0.53371419974753,0.006790008757404373,-1.062448952308439,-0.46560511374348623,-1.662701716201501,-0.5796059552749635,-0.673274613165342,0.19199997722126494,-0.19199997722126316,-3.5226872473287507,-1.1264985502943643,-0.9922695050871109,-2.7524676113487305,-2.1770045964549123,-1.5360646615086517,-1.4269529855576681,-1.2685097737503532,-0.24648055564560348,1.0841092496597229,-0.8759310478185247,0.23450995515348957,0.641421092665035
5,-0.3740310516513145,0.304632149455296,-0.756346226579037,-0.12581405440360907,0.8821602809826669,-3.249594505860293,0.8142209756798625,0.993731094155184,-8.019639466751483,-3.3829206217107104,3.3024324748677594,-3.3024324748677594,6.516232158000634,-4.561036622337471,-5.996019170963382,-5.798948629942607,11.794967800905967,-8.271712760408148,8.271712760408139,5.893496707736921,5.924740017584501,0.8242766539966717,2.368573810707263,-0.342386236230863,0.34238623623086717,6.67476675654627,7.595673480414162,4.794823082477658,-9.390230369752237,-9.675032949685871,0.9735505420320409,0.967384285019603,-0.7691779419365691,0.7691779419365697,-1.7531659896092366,-3.1534411383139234,0.7076815994809325,-0.5783256350923678,0.7970404701247275,-9.628043300266077,-9.85725818245985,-2.698593185914073,-9.579143111254892,-0.7027863334550877,-2.4116814124220816,-5.064825912274276,-7.135803082298007,-2.546064175006902,-2.535081571462328,-6.93596356870854,-6.73260457361684,-4.771143790280014,-2.726721509974576,-4.437656467031719,4.437656467031718,-0.09406885817124348,4.156229439717442,-20.762286389158607,2.480484906308033,3.079519158801594,-17.391759781126,-17.74841002579981,-17.5060329905457,-0.3508102448371702,0.7071992016925016,-1.7642007540518112,-0.4415192738297786,2.2057200278815947
6,0.5893259100800619,-0.2814439912741489,-0.26806618573301105,0.5009640684401824,-0.23289788270717118,1.517944502639349,-1.5210837374160535,-0.4108458651264884,-11.47914832297814,-11.498203244755073,1.8420654934691527,-1.842065493469141,-1.8921858248366252,4.063138968326799,0.7485192621147014,-0.7001795640841757,-0.04833969803059092,-1.2293798216915364,1.2293798216915213,6.231319098212429,5.879085278904399,0.221222582170276,-1.2939224031748162,0.38033975166025746,-0.38033975166022654,-0.828002314981666,1.6433370359912665,0.23295350707053905,-0.9219395600467472,-0.12634866803337852,-4.2246800614016715,-4.685815711477266,0.5094581748657226,-0.5094581748657175,0.01934109062351255,1.829967723987684,-1.444435440534968,5.764717903684292,4.48996050450265,9.180408336933128,8.849820218690116,-43.921751676098594,-41.96890023824966,-41.50528282256778,-43.32257955451831,-42.0641373978216,-42.58131199248363,-42.83627339617388,-44.41953507797217,-43.52732797080371,-43.78280994039906,-42.02488151046366,-44.01602355826139,-0.824682466880248,0.8246824668802395,6.399117009126733,6.69534173157744,6.080082108858282,7.2062948113146605,5.585079613067421,-11.271943925811009,-11.23457131098632,-11.180125498084909,-1.348188594138847,0.28629604595376734,-0.326123018382524,0.09321688058708927,0.2329061377954455
7,6.402367965059809,4.939319049360061,-18.855660253807013,14.274048329076646,4.5816119247303275,-16.993936650531012,-23.85322282602629,-25.344139662074,4.571019391463694,4.137295856142753,-0.30725183129013245,0.3072518312901293,0.3558016246984582,-0.5934919185625488,0.10689234158197117,-0.04962042430629071,-0.057271917275679776,0.6178077886064726,-0.6178077886064725,-0.7894615366495562,-1.8270906541550722,5.436550633396613,-21.351737626910747,16.92059642319365,-16.92059642319364,1.131646845604117,0.2335619234017269,-0.13454504196359274,-0.3351856499956836,-0.8954780770465688,-0.4736778796291754,-1.2655864706772793,-0.4361939585722645,0.4361939585722656,-0.6409460374179997,0.643905803928337,0.6560438523826818,-2.546721488371956,0.02696846313709229,-0.42753524881661414,-0.33678581913008926,0.2921319493524781,-1.0347751371159475,-0.7642935468806182,-0.12449310787354007,-0.91165138808624,-0.6564108599698288,-0.4846384436244925,-0.2695638183881647,0.0002909349960562868,-2.904307886413371,-1.3438822049758792,0.07011919423444607,0.3830322338261143,-0.3830322338261128,0.7869713315550055,0.6933508099473474,1.906045546409468,0.1881662807703918,1.821143676366454,2.25091332331055,2.1848339363904197,2.039322270303069,-1.223729457555941,-0.35402565490126103,0.844086174594878,-0.4782571812975585,-0.3658289932973124
8,-0.6913490017150525,-0.2190518280762493,-1.1008871753168492,1.2173858094007262,-0.11649863408384659,-0.5433443460026914,-0.45192016851046296,-0.8886814953762912,-14.194590627799824,-13.752905902670928,7.242177518423561,-7.242177518423557,-6.9042914646928475,1.6957559966285587,-0.39172409234201905,-0.9435729242481048,1.335297016590131,-9.980231448766054,9.98023144876606,3.671285548148002,2.694409692438938,-0.47676560146777036,-0.47182539449523475,0.7529771438999221,-0.7529771438999282,3.483821415791701,2.454834079588964,3.33465259279908,-4.648280533929803,-4.625027554249957,-2.638818532487311,-2.2822036840036453,3.069003833128342,-3.069003833128346,19.306548052554326,19.938625245273986,-1.027758567890721,17.211155607132255,11.55236728585647,8.062714375673663,12.765778427950863,13.062298452677158,0.594952435445451,12.191638168668549,12.8597001122359,8.592143483383587,6.365251808937306,12.384850099798685,12.859016213608623,6.141933081319599,5.230713440830752,9.81950502898046,12.326330149764988,0.04386533986745525,-0.04386533986746057,-3.2494426541422112,-2.4933245424968806,-12.889616807893677,-5.519728365434547,-3.423364695712788,-16.441785503303954,-16.36488770746502,-15.875767613475308,1.196898727484918,-10.983780377904225,8.107384736271639,1.4835405791897462,-9.590925315461389
9,-0.4973912577247588,-0.20403656524788477,-0.2403354793930075,0.43247371191302464,-0.1921382325200411,0.1706941078836748,-0.6887724303565004,-0.1950772422644575,-1.0222119967065832,-0.06481028320510872,-2.6811489847246675,2.681148984724672,-0.3421046245698416,-2.96888876021711,-0.15489302859946036,-0.08627370242836918,0.2411667310278714,-2.8665396390257767,2.8665396390257847,53.93997818738544,51.277678037997966,-0.5475168944104274,-0.0788529932178798,0.12979979893428897,-0.12979979893430502,-0.1518429837972247,1.826463449153942,0.7727280550784806,-1.3889506770570978,-1.0583978433780974,1.1850226810745101,0.8944754108616796,1.1320668169690513,-1.132066816969055,-3.051691028567397,-0.11628108441237067,-3.180859412788843,-4.202400937897402,-4.673491405605078,0.08567760171943417,-3.087829913178629,24.683885684001208,26.394853019198877,18.645854309615146,22.69590842096824,25.37716851595085,27.490000596677014,20.123454944238237,22.602220671670796,27.119246171323606,25.397048037901413,24.78426303831263,22.244342096401695,-0.014881217960954367,0.014881217960956018,-1.2299106685290462,-0.4341384390206099,-2.1557571358574252,-0.7348695632173309,-0.9300156937392228,5.487145061278875,4.963048512199195,5.017656530503447,7.190537052382552,4.956247290596314,-12.637665490895374,7.1507291145474445,5.486936376347922
