Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
SAOUHSC_00030,0.010474677800564084,0.09216565632083375,0.00981953878655618,0.0028550066040263712,-0.0011616522628356341,-0.006466174163132016,-0.00047852688104556604,-0.0003451671270201054,0.014095972097458182,0.010121195843032314,-0.00029845426610224465,-0.0038851459130785663,0.0023795629369159107,0.01720030195168817,0.0040065487430101625,-0.003648546579975125,0.019052623178705378,-0.004897120145569927,-0.0038529508238793523
SAOUHSC_00031,0.0020834298597478657,0.006890603969219549,-0.0021583746929977306,-0.014709810949051511,0.005013748201270739,-0.004006757200702703,0.000988314220001219,-0.009482746124906826,0.0006075023418855688,0.01402038953490327,-0.014734006350006911,-0.0018080463404670448,-0.0059847397197174915,-0.0019721248971311996,0.013111731054674152,-0.0018139789772287753,-0.005815891858040617,-0.0061496355589173235,0.0006899808676545876
SAOUHSC_00032,-0.017664394526265403,0.03460821590395277,-0.02881636999701848,0.007539730057062012,0.011558515315573382,-0.008457708658933374,-0.02177066424732618,-0.00024575329883354334,0.07650408042799169,0.020984501497914643,-0.03402015928055328,-0.04440336986763449,0.01834774705219535,-0.048711907006375205,0.01960248856209792,-0.004613184468453641,-0.034115299483366744,-0.011421845714631356,-0.08100661990380635
SAOUHSC_00033,-0.008882559819015473,-0.0002608564781580238,-0.0010669449704088054,0.0015634485528877415,-0.00884055161187663,-0.0050663171069045745,0.0030115473241639555,0.002875597947466614,-0.010917882580890268,0.00506197082575252,0.004415861626917583,0.005024178411947824,-0.005297047118155658,-0.008616016443915374,-0.01801215813198965,-0.02463516956570516,-0.023159226476132857,-0.0003036993701285676,0.011330977790927234
SAOUHSC_00034,0.02581784275131562,0.015051522583676782,-0.01532815429455941,-0.00516405635393324,-0.023038868271066347,-0.0012596503041939554,-0.01191353144169284,0.00560475349698716,-0.01657891928698723,-0.01440471432710368,-0.0614784293756405,0.011712872032726985,0.003167979342564091,-0.010940979473513954,0.010261878773932266,-0.01887821643712395,-0.032135671263134054,0.03239239370348758,0.005652209594894707
SAOUHSC_00035,-0.01503477357422617,0.0032773725810826813,0.0014717741908661238,0.013336533211692423,0.01776810641569423,0.012609157757574917,7.763891986532676e-05,0.007693213636901699,-0.017207675449674543,0.011623524887123062,-0.00926730951951406,0.01789354526393062,0.010093530496382475,-0.036551230883774904,0.0002791006622273832,0.005543062241564499,0.0007108078831827637,-0.007072543538448936,0.0016323520156810883
SAOUHSC_00036,-0.014371293110196122,-0.0006109265193095312,-0.012896491216375601,-0.021201118384586812,0.008642786768428546,0.00492870316550498,-0.008043681423997513,0.011710651151430232,-0.004445845850242522,0.012451758506673771,-0.02415482318292103,0.009256218539712787,0.003022033136842858,-0.019903918441739082,-0.00616094503690508,0.008192828545431949,-0.011902343055209975,0.01393776299725203,0.000444084485392584
SAOUHSC_00037,-0.027532454380024118,-0.004297254173943879,-0.019529532726686713,-0.0022942287545321253,-0.011756997803008555,-0.0025595853809682865,-0.000807261625031835,-0.006738388704983499,-0.001843570023204021,0.010888486864160656,-0.005622615571670091,0.0063365176873108504,-0.013721710948724413,-0.006458606713052862,-0.012203929377950602,0.006803632749244049,0.0007970784499457931,0.020460902636813678,-0.032585211272968595
SAOUHSC_00038,0.03220041679133765,-0.008205496486411933,0.008358357196524314,-0.040269235215287885,0.010014815303852476,-0.00025533357284795587,-0.05656582607619022,0.014335849279242365,-0.051586799826495965,-0.012204559562957427,-0.01840788516649765,-0.021683702480674173,0.022460215324695675,-0.0302770349318296,-0.02816644439805218,0.03075836517904629,0.0030602215271333544,0.0852921101197157,-0.005456104134542158
SAOUHSC_00039,-0.006960791852121255,0.0021565067032606965,-0.008890980126481889,-0.006373783000590665,-0.0032124036343454325,0.0023006664972005414,0.0005058714619605649,-0.004874487389639769,0.0021886309496353504,0.0057724686015556805,0.002436226355754283,-0.009946870312034827,0.017921774679651652,-0.007485057590726099,-0.0285251664019719,0.017640428232715034,-0.004960519101550507,-0.02229236743970538,-0.007127281417852869
SAOUHSC_00040,-0.026390240245289763,0.01279736627325106,-0.002814049643114105,0.03846130872044795,0.03663795809203038,-0.003220362560327785,0.024224272987279773,0.003882676652794925,-0.009686933415304126,-0.0035731844098254896,-0.0192168192980344,0.00458647746808903,0.031946935482661885,-0.01659367643266736,0.005038272468019057,0.033551624775584404,0.002725399413619946,0.02195848855287036,-0.00827414442111906
SAOUHSC_00041,0.018031854177094426,5.7289910923509535e-05,-0.007947892213714582,-0.026560876304452138,-0.0014159175022644438,-0.01913914050761513,-0.0011412393270158112,0.011643036297188873,0.01200321774870376,-0.003774686628690405,-0.006210173627332234,-0.009594517725940494,0.026410688056532065,-0.0011065656090440549,0.00581406311047418,-0.003897603269960113,-0.015874168361231827,0.007132895494934581,-0.006995573527110149
SAOUHSC_00042,-0.03845614200640228,0.0013387777229019095,0.009588076523092974,0.014871434112133482,0.007780209823152876,-0.006685643601833949,0.0018620366521468399,0.002292002234575223,-0.019751905690986952,0.0015422999018362335,-0.02165383087513312,0.010073198338137291,-0.0057356376973106155,0.005163351579674513,-0.02230204858175357,-0.0075860507631054595,-0.0309380432362135,0.014314095241161128,0.018333716911228985
SAOUHSC_00043,-0.014625050861316848,-0.019424592880038682,0.009473077062212003,-0.020971972229450228,-0.017494343217130948,-0.011916844287368736,-0.0132393183386812,0.013611720272458461,0.00984031638987518,0.0033909657927643426,0.0019158669994787886,-0.0025065879251384283,-0.0015193507798016792,0.006835377028219257,-0.008123323543282568,-0.0006218528415570929,-0.02479395513629489,0.02410112546754973,0.044009554280275316
SAOUHSC_00044,-0.011999035752800147,0.00408451361170212,0.0032110931717383956,-0.0019371364471583333,-0.014850024400634715,-0.005750825435396113,-0.0010254551587711971,0.010906620954428303,-0.005291699621726755,0.002230017032934698,-0.0037368540851414694,-0.00791830360906767,0.004703959027713436,-0.0016758848518876207,-0.014540623266924063,-0.02551878716045144,-0.04470815370292359,0.05704141190230881,0.015249519362615836
SAOUHSC_00045,0.002485306250906326,0.001846346487733147,0.008189726795828457,0.038934768078837646,0.018505104270835224,-0.004075761761785602,0.007591093587045085,0.0059509421301052225,-0.003963635895377044,-0.018043357885267154,0.004188827744203374,0.01217527052969821,0.004565952823876428,-0.006859288594792362,-0.01528526604232942,0.01966369092334453,-0.03700777297042738,0.058705328146811855,-0.043636666727165124
SAOUHSC_00046,0.008264654927407643,-0.0028587580119641093,-0.004456163186357263,0.012324201754270117,0.014690817404341028,0.0063346901310530656,0.0021424358230344638,-0.005583229154936758,-0.01116554217945696,0.009768768184359478,-0.0168780179691109,0.008595683381679988,0.00645539449937253,-0.017179531287145555,-0.00047885045599212054,-0.009488188562450735,-0.04055089031207014,0.01652635520607127,0.02684674691369809
SAOUHSC_00047,0.008878461748029486,-0.0032293513744345408,-0.0123508474384116,0.014866650183473303,0.013660020388771487,-0.02163458276437741,-0.011718501246954198,-0.0026189763470493943,-0.0014232598068504413,-0.005743164803564479,-0.0024140678185040594,-0.0017756408987591014,0.008780633321700615,-0.02196867987325966,0.010908219399604412,-0.000780756657420327,0.0023185359984653083,0.027983361645763323,0.014420244817205911
SAOUHSC_00049,0.005196281778802855,0.008774777014947941,0.0008886439146042892,0.00456283067439506,-0.005291791403726189,0.001438038540961379,0.018544163571201817,0.0002998458042592415,0.002001663151439468,0.001619924326050663,-0.005475241184371191,0.0017532669386748664,0.003237723214921739,0.00953677677561745,0.017061026603662245,0.009102997145751439,-0.0018845974814756122,0.003756808975240361,0.011327588078728341
SAOUHSC_00050,0.009095776732039072,0.003945905932504562,-0.001625646571120741,1.8495107891250674e-05,-0.006256465344190884,0.00042859946387460696,0.010099491078457803,-0.008260659136786669,0.004751676330068098,-0.0011968516549146014,-0.0030120771564259444,0.008436935910508753,-0.0021968918820760076,0.00852479732333174,0.004086789522712217,-0.0036996514770739914,-0.014885902655288977,0.011421525736245296,0.004047800401883398
SAOUHSC_00051,-0.03630788020011315,-0.0009198591050820116,-0.004478914399564884,-0.012528309513506487,0.011937356494953852,0.010442408920313374,0.029056474728797518,-0.006657730333997969,0.02061574566671985,0.0023605062552377715,-0.05143760917317868,3.662027623808938e-05,-0.001376482844844269,0.0016917034919153198,0.0027119016218091372,0.0023452528731237455,-0.01828160471281947,0.003893017487506598,0.02466275003182284
SAOUHSC_00052,0.023924615541495716,-0.026637147858749585,0.0023173995100180954,-0.0063613924138301026,0.023784018101587652,0.0056571001697042255,0.034736177888141165,-0.009681714823592126,-0.003208167469751,-0.017110977413633658,-0.0073711750955624405,0.007319591985977237,-0.012939815531046827,0.00039949451622105193,0.009059249766280338,0.046268163178825594,-0.027530559711142537,0.008558130723418255,-0.02422189276014214
SAOUHSC_00053,-0.00213243960732411,0.002118122671658302,-0.01727804482427641,0.010408825813032565,0.016717310273440516,-0.009073828756270422,0.02563046273644314,-0.013519047177026747,0.003942659008205944,-0.01307662135899509,0.010312112702202914,0.024085812080880148,-0.011445859463211411,0.004083648747003793,0.019679355342536505,-0.015390719995848824,-0.014464256892697477,0.0018287632010379378,0.014185067267636343
SAOUHSC_00054,0.015252591440682901,-0.012924088862734471,-0.005970514927638834,-0.017066507324258372,0.009088926124742318,-0.003031413881869288,0.02822320480359194,-0.0055056125856241655,0.009829876027213824,-0.00935658181069499,-0.00037881482164696335,0.00605701791571118,0.0015721561439292688,0.003236514720723421,0.02110516419370653,0.01971854311621575,-0.0250443740060942,0.008399771594109004,-0.004845888722431912
SAOUHSC_00055,-0.007527041567982565,0.06294078704937926,-0.010683366800831989,-0.006067635687435869,-0.0005965399613172824,-0.012334572156399664,0.020535660465575742,-0.0012608991640765152,0.017399604505920905,-0.007180440922652314,0.004126999394445415,0.005652278196022158,-0.00556684125310572,0.009685451729189602,-0.004410699002309717,0.0037287475953492136,0.006331766430678069,-0.0025332305850142944,0.015298487126489336
SAOUHSC_00056,-0.00022056919897498538,0.009467085899218457,-0.005014754071084282,-0.006277947477092642,-0.009860716953423186,-0.0016303737151515476,-0.001696220967669679,-0.0039033992814882924,0.005199144675422071,-0.004274809689740911,0.0037652471591476423,0.005289020621302734,0.0024352166648846625,-0.0010633707783567503,-0.005340877920816626,0.011095587476796388,-0.005630937624405235,-0.0031405249705035673,0.006754954079745324
SAOUHSC_00057,-0.026703397455030232,0.0004357673454116041,-0.013306808084593764,-0.01641045458948889,0.006006473618739548,-0.006249053865285194,-0.012553274492909203,0.0008916794682632101,0.014079150246155747,-0.003368486404640184,0.007332784192668343,0.006971024407070092,0.0002091571715018094,0.013111244069461403,0.016569946112071545,0.02992747865170241,-0.011899975344406406,-0.0065248437130424495,-0.02759010899550627
SAOUHSC_00058,-0.0006239247663988132,-0.005099192047062031,-0.014767651156293558,-0.0017104940339248348,0.008537356762301997,-0.006361954484890019,-0.012451945698318185,-0.003934023971300101,0.002201148734042814,-0.00351412345432994,-0.007162015906412306,0.010687343721502,-0.00513027067208447,0.023955138147451347,0.00571195727102671,-0.017008709457406068,-0.011170420547413691,0.0019350042471977203,-0.024071141214366713
SAOUHSC_00060,-0.023233106480555613,-0.007742559494072605,-0.01911217657200257,-0.001614788628290983,-0.011737240892461389,-0.0076164591169738385,-0.012438176870325416,-0.005434473518879252,0.008297702480544166,0.006901209945142824,0.005875765868314005,0.0020020994392251747,0.008028210054808504,-0.007390153858846774,-0.005484612606512516,0.018658814264545815,-0.014783726740376642,-0.029860708177677067,-0.004604705105271865
SAOUHSC_00061,-0.03459253077669103,-0.011938889957280246,-0.0014264153260423748,-0.013220115556421335,-0.012182113429344856,0.007287164140796848,0.014843076088613445,0.004684239728658546,0.023065370886736037,0.0012170692151823787,-0.011674367526542417,0.016721329778163548,-0.002016117927296188,0.01068738686709323,-0.0006115375163778706,-0.022059767658258036,0.024385504716250218,-0.01600881894702091,-0.03500845279934902
SAOUHSC_00062,0.02401811044813338,0.007685171606611933,-0.013458356204838874,0.009001227489815028,-0.0010353862727330875,0.007993133478999721,-0.013009937069242146,-0.0019402870993542654,0.014846392772418802,0.015312622878465808,-0.0035161579088187228,0.01712809836118342,0.004727550586092836,0.007601445093715931,-0.01426730493404302,-0.001581148309220339,-0.004441855330255961,-0.007139366858719518,-0.00977342816871658
SAOUHSC_00064,0.0029799430326993706,0.07175101102032483,-0.015509229063333557,-0.003029262767087829,0.0017655086651533114,-0.007224349250251106,-0.0053418726790348614,-0.0004033089009064018,0.0037977638544080365,-0.0004302502441216439,-0.0003975629530898327,0.02360163438464984,0.02230765301663633,-0.013171039840269705,-0.010041308997784824,-0.0003070543993091684,-0.015353645877543174,-0.0002801959101331311,0.012318286866214518
SAOUHSC_00065,-0.01765922660203895,-0.0037585773174383962,-0.001319888287881687,0.011833301615938999,0.006254632263789409,-0.001073682121853653,-0.0016956956804252054,-0.006605280347136175,-0.00038304917947126115,-0.010074785681829235,-0.012052330934075487,-0.0007419081704748737,-0.017458197404818233,0.00266621025394301,-0.006623711447432005,0.0009025929048267108,-0.0203788068072902,0.007015827889499519,-0.0308328495372161
SAOUHSC_00067,0.0032924891078334943,-0.0007499946788639199,0.0005097779376869654,-0.008482791469711494,-0.011132906486419776,-0.019368347231413865,0.01595261890810856,-0.0038599730110764896,-0.009733623164571348,0.005146216177667289,-0.006933336164404972,-0.014417928014241098,0.007472269294317758,0.0051382335700897695,-0.010807407806809314,0.010703229714479465,-0.025096494975376533,0.0064777208847402986,-0.003557073319091859
SAOUHSC_00069,0.018163049584701402,-0.013387622457845371,0.00017999534350203363,-0.014744528318805874,-0.027767230428650622,0.025452591847927128,0.02764558667006772,0.017749909096231264,-0.022853272057054123,0.0052181392628637135,-0.016398171965829666,-4.111936084955505e-05,0.1256191466098266,-0.0010141569124898747,0.07286861126592781,-0.03877696631813128,-0.008212451553371067,0.0036745065031050864,-0.0464860596121105
SAOUHSC_00070,-0.019619575543936854,-0.013718538436720827,-0.0066064276325980805,0.048068329293524545,0.007428753894994934,0.016766630444805898,-0.00026119408686942574,-0.0028281007443647106,-0.01577314617524278,0.017743434983276688,-0.01393394731329257,0.0024367090160872253,0.017759895556240638,-0.004069567405072063,0.02492025507848782,0.005239407549782455,0.0044195279381676715,0.019494826496539577,-0.0035724418198163225
SAOUHSC_00071,-0.023538173818418,-0.004635209750672083,-0.006928741614089622,0.006197601538729603,-0.018672659753661607,-0.004406000421647907,-0.0038762952667243476,-0.008646251647416696,-0.011834804954721109,0.0016584524614726012,0.004281267684018372,-0.008394456110846321,-0.005397150939912105,-0.007325967914055039,0.012770041847468662,0.010321746613435597,-0.008591340895684169,0.010291461373502907,-0.03350765686433899
SAOUHSC_00072,0.0022800966282881525,0.0045807585496489105,0.026481975225890256,-0.0022747710855850747,-0.02189782358633639,0.0024879187075912738,0.0027983247685415664,0.0047612312253993375,-0.03079888966380971,-0.002280751913100957,-0.0251791163461268,-0.0006492907141902013,0.017430586054387735,-0.01254097135837163,-0.006988810171694243,-0.010553744334714918,-0.023071077715140675,-0.0060426177609384036,-0.005281727276109139
SAOUHSC_00074,-0.0010100562344754222,-0.000680398515829867,0.029630194429195313,-0.0024135780254767943,-0.015980599407298693,-0.010194540774336413,0.022473945081305242,-0.0016624598309698205,-0.005881414266235203,0.007744139690743425,-0.01990732090141355,-0.024281265729895397,0.02632062550421137,-0.013546700386484159,-0.0004292189166241873,-0.007150189593010335,-0.028146055504845266,-0.004890920501393269,-0.009023498628846075
SAOUHSC_00075,-0.025657989804200854,-0.004333155304298877,0.01999513315818024,0.0001769708625633789,-0.011786681813739883,0.027918209905326067,-0.014928557321312867,0.0018358348206037594,-0.015348751873527293,0.010492009011888029,-0.02124095939631904,0.013664696304241337,0.005938214418604479,-0.04540020875201411,0.0051482668478065935,-0.03389813177921816,0.002605530540744882,-0.006768337736376105,-0.04971159481940461
SAOUHSC_00076,-0.01507492734659706,-0.008540398657014356,0.0266758781149197,0.01416506739366102,0.0065701359219974805,-0.0017131266248155159,0.007812993933075975,0.010309643432477446,-0.020261621174017044,-0.006648141432154902,-0.0323981948483222,0.012301716672522469,-0.010612765806826387,-0.023206406993709433,0.007904639667450962,-0.001634453448887093,-0.00937007841449529,-0.019098774772043678,-0.02609439960942522
SAOUHSC_00077,-0.03197237960068936,-0.006934452352609271,0.01469570243876858,-0.01551586490163551,-0.004913291388946602,0.0034232163519037264,0.017808980773573,-0.0042774453645844325,-0.017281365083596806,-0.0008340525190562993,-0.003392400145581522,0.02138968104138235,-0.0146284119254994,-0.012045746511570747,-0.0023443094682503076,-0.012853189868258782,-0.007298568381364155,-0.0033412184792575065,-0.022734169082496928
SAOUHSC_00078,0.024774975979254075,-0.011841988335192894,0.002533118349836494,-0.006100312787486239,-0.005808403131065252,0.005876416472609491,0.0059608522812354126,0.005149882641690599,-0.021446583051347723,-0.0028825858066354564,0.0050948530087238314,0.03600511017521008,-0.019612724137266096,-0.010622692291277125,-0.004627847097154667,-0.026445357782467316,-0.02071679685233901,-0.013504868393472173,-0.0011376208138681586
