Geneid,ERX4581842,ERX4581846,ERX4581839,ERX4581843,ERX4581847,ERX4581840,ERX4581848,ERX4581841,ERX4581845,ERX4581850,ERX4581854,ERX4581858,ERX4581855,ERX4581851,ERX4581859,ERX4581852,ERX4581856,ERX4581860,ERX4581853,ERX4581857,ERX4581861,ERX7722950,ERX7722951,ERX7722953,ERX7722954,ERX7722955,SRX10828565,SRX10828566,SRX13376825,SRX13376826,SRX13376837,SRX13376838,SRX13376839,SRX13376840,SRX13376841,SRX13376843,SRX13376844,SRX13376845,SRX2656779,SRX2656780,SRX2656781,SRX2656782,SRX2656783,SRX2656784,SRX3343296,SRX3343297,SRX3343298,SRX3353470,SRX3353471,SRX3353474,SRX3353475,SRX4965409,SRX4965411,SRX4965412,SRX5029495,SRX5029496,SRX529234,SRX529235,SRX529236,SRX529237,SRX529238,SRX529239,SRX529240,SRX529241,SRX5562272,SRX5562273,SRX5562274,SRX5562275,SRX9633997,SRX9633998,SRX9633999,SRX9634004,SRX9634005,SRX9634006,SRX9634007
SAOUHSC_00420,4.563273895669057,5.12551893921292,4.12460357075198,4.123921813981453,5.163217943299214,5.048609668776765,5.135831092638597,5.739481831708567,5.191192100476374,5.672375151545048,5.093536118505514,5.035751842717925,5.361917303935072,5.6467652851522185,4.630834361672035,5.572692875786634,5.403444468619044,5.074080437017714,6.177262960143894,4.871325317826072,4.779327482865529,4.57203893604698,4.649358748322952,4.288938197598843,4.1375168760575045,4.684654820232986,7.1253276979832405,7.153128758630998,8.011527030991019,8.129174265942659,5.67112151431703,5.269171903533356,6.598830794755615,5.064134147686974,4.733165061483261,6.418346038670581,6.460651398950888,6.450412970731491,9.408799969230966,7.90475154434333,6.127108599250971,7.46474027586127,7.291007619446083,6.858816292498709,7.785068922064456,7.38127467943847,7.00305549109135,7.887784306153255,6.306542601372383,6.172752191740496,6.6502492949222765,5.251293595213603,3.352497979812085,3.066886569287196,3.015538843987863,2.7334462928896763,7.27490084146372,7.275353592135454,7.49418871330498,6.77834442968355,7.374610017753079,7.050317844415281,7.338555876079194,7.493236922538586,7.131840259028786,7.489224638102338,6.832339977082228,7.176566604480669,3.3744184084083977,2.636906560716326,2.482424487611569,6.882292429273244,7.306815363672901,2.6807647087226165,3.0031499938724133
SAOUHSC_00421,6.133978360232703,6.149785586522072,5.677532781700146,5.8915585611049,5.54432783387619,5.497414054346853,5.478135442086932,6.462653640231359,6.135099565895935,4.598357015042413,4.677757434531813,4.442201853388218,4.979218838710362,5.188941523306712,5.100893148435937,5.1726751624360086,4.790374913360561,4.916910647819886,5.470844831981227,4.953756423528482,4.884450556808131,5.574335759765627,5.419204780803795,6.219033819918206,5.482002994254985,5.215044130925157,5.723425235650778,5.83077495825941,5.559152084142636,5.550464427441044,5.497235096986604,5.075694973624196,6.087389204578385,5.037341807471359,4.742611803085025,5.070827925869011,4.964817812670069,5.289765182276277,6.934805657713789,6.632438116220646,6.3243328041060405,6.879341982489662,6.755549708724589,6.24949584474639,6.8587634599352025,7.096961274730278,6.864231780168362,7.606266475678955,6.931955876648547,7.146912137187937,7.588031639515112,2.79315093685782,2.5274979079724145,3.210719388611964,1.7847291519034636,3.898139603503798,6.769016688716444,6.843964094905284,6.947782523062596,7.04084137161516,7.136502216363842,7.370282354442424,7.14673553867031,7.243045665103541,7.069821119570899,6.889882934262592,6.550900924161038,6.760122194228905,4.202842329724711,3.830213840695375,4.311884111465688,6.249703721608048,6.520772968777674,2.495482775230351,2.471524180951961
SAOUHSC_00422,5.8784411344,5.947388342793117,6.300698240868597,5.368427336140693,6.367219634267473,5.716165214548144,5.793122208217675,6.506965494862962,6.186842786235637,5.471826567894251,5.228108087391568,5.218100080365367,5.1853927024712485,5.353898440878279,5.417761161170336,4.900888907653923,4.924046262653943,5.158644871368032,5.894329101613788,5.247379888413871,5.407011961722127,6.069312976842404,6.262348391904314,6.940969964355452,5.963607957838617,5.8645579721009495,7.168861231156911,7.0783821013285975,6.987989075922671,7.053278298317802,6.136592471065797,5.578303327640377,6.317820962082336,5.752202016065754,5.466817767426597,6.752085653654452,6.854008670014045,6.792379119159631,6.61160878881173,6.518776123615745,6.832363760039734,7.425986339256922,7.412451419862133,6.932342199239235,7.337095716303099,7.758007373527336,7.781027642439056,8.20811852790984,7.513915690402904,7.667259697554322,8.233417845705384,4.290450811297641,3.9025353110551775,4.814288166746949,3.030140916724468,5.01970617683711,8.974314954595608,8.954041812178415,9.018987826557836,8.97567478225397,9.215615226799017,9.209394800785702,9.14438159798725,9.424829036010475,9.1613111251672,8.920922113197618,8.63547159886103,8.833593263139354,5.528276595015867,5.729782134326736,5.910308559174508,6.721269828243932,7.244367611977204,3.183155142164011,3.510752903452237
SAOUHSC_00423,6.001818775024398,6.750188954620203,5.7081395338829575,5.583406055270338,6.251474350915495,5.36511433272883,6.011292325963871,5.289050294253222,5.726762803978223,5.871141301478968,5.334550247670324,5.620571077578104,5.866495332891905,5.882780914702968,5.736643917996879,6.197287753794678,5.295790531178623,5.09395402376982,5.634665106737219,5.186671789233721,5.950009827425344,4.824657563389614,5.082547536636013,5.735456690706061,4.753700732498507,5.245422790708782,3.4192356277944853,3.403370845003232,2.6601490681184248,2.3405529805235723,5.389041810174977,5.145467170533519,5.593974891389636,5.184248162790835,4.797720608211953,3.0183824403389465,2.9309655928838847,3.0132735865192006,3.9094154458471295,3.2454201483720304,2.137854826594324,3.1687734112500965,3.26253271604146,3.096671056149645,2.454435713886117,3.582815216514055,3.912687652515773,3.43167167720776,2.425806173539573,3.2836714567901737,3.894644998513293,2.0140261510695647,2.0279184252674667,2.3725488317375807,1.690655383215359,3.106015544911055,8.158215870039108,7.988046092528355,8.419132252517938,7.712851331026313,8.21741905642838,9.338110896073484,8.44218475744719,8.613221352635039,8.278190862408564,8.163695085060697,7.463465006868772,8.046462319392635,4.3612129924574745,4.013345352721486,3.8376401804072455,3.1143513390657507,3.041556426108209,3.3225986852978893,3.613131005800385
SAOUHSC_00424,4.813704021146466,6.037793344655676,5.475103820069554,4.632202040630596,5.446690587788411,4.923368623396432,5.869447241726616,5.165376612935304,5.678312834789878,5.863904031292926,5.495864099384336,5.637798790333815,5.321926908537389,5.615118336982027,5.590811533589208,5.890970696554834,5.24707759452864,5.374845270017776,6.174474444644736,5.59085437078066,6.158015415731136,5.09842081844614,5.589290446756234,6.3622573055407,5.54745470913806,5.991755886752868,2.994890629335782,2.9128918170768285,3.159320787046532,3.790337019165082,4.982609598782939,5.584581691360793,4.9538705577599575,4.652622582555864,4.7745704742811546,3.042035447849339,3.264156112069771,3.2901502224814827,4.391454363461375,3.72655943808665,2.4345437915489745,3.0484607957255703,2.873866232671345,2.2438614012734077,2.716490172166725,4.074917147011536,3.7896682525064262,3.196386188225561,2.518378512980056,3.229846135013065,2.508017912237269,2.3569029726261395,2.406600836886362,2.77529806521217,1.8713163673068265,3.170479314412132,6.408946586328619,6.4717227304607245,6.762842430147539,6.0975864321802025,6.432709163659276,6.760189291897469,6.571149317276749,6.741648418479236,6.501960487761695,6.402392621868053,5.83898017211694,6.387029269619235,4.609326534126133,4.316789543649456,4.071518200913468,3.055666411874655,3.171204175587344,3.161063470899472,3.098180443972747
SAOUHSC_00426,7.161024488084145,7.8187498902871875,6.988166945029065,7.104743234692818,7.188727008739939,7.568259383454156,8.13010976621272,7.17546704850934,7.845607565138398,7.501329230566648,7.401063331404047,7.712390141733437,8.065833437874739,7.430045510447221,7.468430782436183,7.675038794504553,7.352210577101007,7.504744793758274,7.530218944083194,7.686428712799929,7.906106767909933,7.595452638746789,7.315720400037041,8.11059571295993,7.255142994048009,7.451920528546024,3.704453343191786,3.9025025735459415,4.600566830980877,4.92482085454404,7.073396143948151,7.128288498192632,6.782382080242664,7.225607166802368,7.061080574107386,4.414547498857252,4.667600143498232,4.49721066129178,6.0591044697407925,5.603649211037573,4.2431605737610845,4.303344654326359,4.281523315440265,3.6669731051918233,3.9997972759322473,4.677182431712036,5.027738071305836,4.158362915811331,3.961571806407646,4.2211014584887705,4.301598753308852,4.507110590804516,5.088004277343151,5.65017463716143,4.103817044703065,5.440066730571167,7.451867298314046,7.242621056677499,7.730256620854384,7.218443617540744,7.505810024849288,8.47805626173816,7.824074179564231,7.941007543967974,7.706362053428993,7.299833878528166,6.8936187616425935,7.56045226156641,6.343713396818348,6.084574838895606,5.708788678087778,3.771069967317041,4.099368744652628,4.5184589968555695,4.674232467206189
SAOUHSC_00427,10.538823359357195,10.710221642862448,9.4853542871404,10.154616485645738,9.450837958960712,8.905163652373899,9.154702635636225,9.148153026120008,9.034148791514244,6.236415224716692,7.030573410643321,6.214081574794404,6.619490646545816,6.519623629497816,6.502775898385334,6.714173315108364,6.548159563361006,7.06573101850054,6.013158634952644,6.565627316954235,6.278416124964821,10.181210212265318,10.099736753856654,9.99069784231615,9.857131302833682,10.039810358292042,8.215051525302673,8.471016442606594,9.845022053862746,10.31674595387087,10.272362799445228,9.91760232155541,10.240952616877417,9.762293688256934,9.978434940993736,9.26612612249612,9.29596357954286,9.456382195747524,8.64261125505945,8.641955931506285,9.29331459594212,8.66252690761076,8.677115750284322,8.664961634715944,8.50232931612466,8.50452389108862,8.341102497831642,7.3922196719113105,8.513159954324262,8.30067027158743,8.63169842003332,6.846840287342694,5.66686967006844,4.258764507403779,4.969128127131566,4.598422491931531,7.759063560446674,7.774186433876353,7.80715253325389,7.606827973636988,7.730639666726148,8.274111574860084,7.80558572218618,7.674430604815204,7.792708050283618,7.4567626324503635,7.516776001101837,7.817984336437842,7.871903472562369,7.778528874590871,8.14024194311523,8.396754635191256,8.403835550479082,7.143399886692886,7.270394133395731
SAOUHSC_00428,7.26682714459888,6.409704491105648,7.66493187856407,6.431678600272767,7.512111952088664,7.322435837471831,6.905142659296757,6.729427373448958,6.340608869168638,7.333791411888691,7.943338045619995,7.726863152901105,7.385018885427056,7.432599984200522,7.532114054776786,7.415969846475772,7.826385427484546,7.6364266646233405,8.078570489016554,7.465978197052568,7.566053566925523,7.431573243253621,7.536549828137601,7.005567042962482,7.558877612576703,7.143123160174445,7.827861889919587,7.657029990238741,7.324468739183358,7.280480910765658,7.741518810933983,7.224225299084902,8.141799092761994,7.102246120613969,7.692532383580281,8.230938804405572,8.255356722065176,8.238903351667046,6.236448552516504,6.437556402042929,7.025036758121206,7.199055640640642,6.992892291245132,7.067114335568904,7.595545297522682,7.577658910403035,7.490832192140622,8.141054059952097,7.66755354077897,7.109165426538663,7.228686978812448,8.916652005204439,8.593792252527104,8.437563532397837,8.036874587842645,7.511889648428817,7.710361890227597,7.496286348895663,7.216957488428139,7.154454824569163,6.918806013908159,6.464729886641744,7.033913028290187,7.10031248847174,7.037707984384323,7.583478643159146,7.335030836526518,7.522846348204627,4.437733870964032,5.197900383729663,5.00338098159958,7.41494708888014,7.479174838145169,7.797596910347825,7.92284017061547
SAOUHSC_00429,6.276164747221207,6.720572256213547,6.418621405172821,6.738399309738792,6.360502365176848,5.9198119817220345,6.442091653288409,5.783662990632754,5.480898736210225,5.772445158417409,6.538036400396379,5.774197772584148,5.9608282054854,5.391886446342713,5.855535578545383,5.563854202347666,5.900637171155106,6.474799702975716,5.62137466909128,6.096419383756229,5.616366764694738,6.394858360536064,6.445379977922967,5.848109395173715,6.272028111153019,6.244400235627438,5.28675474807482,5.423377279536691,6.719472512419059,6.955269715656442,6.602401583180331,6.154027305035585,6.611048657232492,5.955939635353305,6.223520449041011,6.273218866383354,6.382484500947028,6.340873524598592,6.303439279404643,5.878264948769565,5.846563882651542,5.223671206123014,5.6165681632326,5.921440312261423,5.602893398973446,5.695166595092636,5.62375837599394,5.65805506213764,5.747195595465874,5.390426373501268,5.897355481906631,4.968430819398396,4.473690166431188,3.857879437180882,4.383980075693897,4.38429801330157,6.298540370984426,6.022068287687061,5.964998801473446,6.183336519447579,6.273526748657534,6.393195256572834,6.153693403472534,6.188272781884466,6.146138105445431,5.913673287545572,5.83191068430737,5.739912088969911,5.315070533216206,5.078533212632772,5.249261652442213,5.66150162138659,5.639319566886388,5.6937380831391255,5.91711094898022
SAOUHSC_00430,7.369274431761154,7.7492978826591425,7.460864278170465,7.81430348411973,7.578510352117889,7.30988746803323,7.5475550129102915,7.127484236197218,7.192416396704732,7.1486112781812094,7.262394116130603,6.79489396595692,7.131515547207892,7.139040810119813,7.158059635684914,7.1159072717951375,6.928767114654567,7.49964803059509,6.92968117468556,6.831970663323776,7.094695605716285,7.19512752923283,7.334882768851899,7.299079419870318,7.254835765911905,7.332680416078568,6.613876936855775,6.7316568968795885,5.135783566724762,4.905105004965066,7.555366370522861,6.794638968963572,7.510326616954758,7.220749203886193,7.217911443557491,7.1061469891774,7.1334763716154015,7.0833447759104935,7.181381959905354,6.756689963299191,6.50383367481194,6.3296616597284086,5.9572604169793815,6.21367557392517,6.2959225182862255,6.323295433117478,6.38536764851618,5.965819603468088,6.079689571603541,5.826170469904149,6.388364698910368,6.286336208726415,6.091472167687267,5.691964422928578,6.014903446032964,6.03267679809091,7.754118765106637,7.720269181054808,7.649739343108074,7.566485651170883,7.903124484904536,7.476201460903323,7.885522679814936,8.044503911606995,7.901799963303867,7.675360466933041,7.433834825107844,7.489766847464449,6.123891715776293,6.117157508172542,6.173149270329565,6.475992212926925,6.377492600314149,6.597229369875468,6.749875269059726
SAOUHSC_00431,6.73498364610362,6.989966925602356,7.416274468459289,6.681436270704663,7.765143088674208,7.726453713344295,8.03237465064956,6.364230927906191,6.324137109494921,7.961574478555764,7.813830348854175,7.90052782599115,8.109561435419609,7.929724722866739,7.77724566195914,7.803914174247989,8.03363955173034,7.440742935166408,8.225525253031023,7.938860867340804,8.13040221513709,7.233790933987634,7.695941610161379,6.877192840428694,6.92212911828638,7.530650303320335,6.635822049584317,6.554164122418626,8.427737523971551,7.928897710723247,7.198781655493925,6.61422181425377,7.199476295974646,6.47169775016904,6.818374181062155,6.17989209141965,6.286753263158701,6.132033338871503,7.18721984036571,6.898130776762271,6.198088797648721,6.064052123383591,5.841041189015363,5.827661976206121,5.584153918450022,6.033419912420239,5.834734912603395,6.971920284059391,5.828080208470186,5.082739674725532,4.780187898976063,4.340117709820423,4.377034364378108,4.069783473699574,4.253389130217154,4.572255583199653,7.904182254742711,7.857886681926978,7.767937779292841,7.450501235703857,7.750951375909978,7.052703064643778,7.654976489220903,7.539321919915081,7.581379200152801,7.848807420201727,7.60112479496659,7.604237970643679,5.9721687810638056,5.952612916328339,6.292064047805835,5.97269195130353,5.907535065660088,5.15381926845461,5.365443239586551
SAOUHSC_00433,7.927350001954899,8.557036707572946,7.8025809841448766,7.750178390159284,8.18544671995673,7.641427727004275,8.027025531376779,6.757419398292101,6.735779424546106,8.238533759396944,7.658976846952163,7.57845083344632,8.050947837311362,8.225869782427935,7.532883233420621,8.335321465021705,7.802115078589859,7.501569971357305,8.059883080950714,7.7881972280588,7.91802725342618,7.293184828521516,7.572006074485363,6.824260400754365,7.223716318075763,7.55595646368603,5.884112046814605,5.860447698431309,7.731853580001433,7.385488214192304,7.709855710591049,7.182914813735601,7.149252076417557,6.782025056999551,7.054816807358809,4.915200695298727,4.897057398318264,4.945688093053084,7.374643411494393,6.527305004158175,5.875056622721157,5.742840745808801,5.724010127512066,5.334695492437443,5.1668305725212935,5.522080816652276,5.399096714774302,6.454532396092244,5.597548233358562,4.533628413070938,4.565302813442741,3.614845786121788,4.102919322692568,3.9293719708902337,4.053909638799725,4.055024894520136,7.520278718754409,7.52175413633768,7.45319272710869,7.026614781196303,7.150573555923764,6.697669769371799,7.32777946695051,7.096749413031002,7.258658770061578,7.545230146461083,7.312310745515681,7.466422724580064,4.566695850124191,4.565635229274181,4.928057588118225,5.580609485126439,5.630478075884889,4.643153247021449,5.043096064769518
SAOUHSC_00434,4.298050860995524,3.530403399149854,4.10543496007842,3.0178010884475004,3.678492648399654,3.1063261686694035,3.710053531466661,3.3328171318944886,3.631790896820592,3.544931103418637,3.610970776436665,3.738259581917532,3.837526773940496,3.147317128137504,3.9286810408554538,2.0383597270340608,3.754418844930095,3.787828647844037,3.657608574824208,3.229636895881021,3.8075519108470455,3.8855468980423855,3.6848931587285376,3.567412181042453,3.9121161257290633,4.050533269699346,3.0740168538393453,3.406670134914441,4.452737643121711,4.373929257139519,3.825044294699786,4.113731818993602,4.137123294129222,4.1000218218940905,4.020201775017224,4.016918108182336,3.9513402725054423,4.0780459301839285,3.896230925212957,4.013586401923169,2.398217721252172,2.4647002711752046,2.7591479753841184,1.920918403124572,2.2916566637417977,1.898500116886726,2.183833422804744,2.3652744911941483,2.375263307782465,2.221638632103129,2.8666220863667258,2.24973032246505,2.1174969331898077,1.1148045869211325,1.7189488881603148,1.2846407910426565,5.017599832656397,5.279254066026169,5.141939226561004,4.971061134213828,5.172151793719786,4.153740255884981,5.216637200888266,5.313617392988832,5.290760095180741,4.977531599104874,4.688735193793664,4.853064252420477,2.814015232011743,2.354076859445633,2.605758690418159,3.127393097330598,2.775048526340007,2.700836310114997,3.664922677662796
SAOUHSC_00435,6.573657334574381,6.862357470853116,6.472359905076131,6.665711041639568,6.450015933410669,6.492999413504005,7.015282063921902,5.681847819041536,6.152129319033207,7.0839550690492015,6.699870788360946,7.234921226157215,7.320596932476833,6.839598709460294,7.147663514422001,7.403292938029922,7.122013117700544,6.884644821645716,6.972050264642473,6.991484471385245,7.5421465252678415,5.497394720335811,5.774340114445261,5.36476016460636,5.6541438577575125,5.70427055898034,4.057658225833103,4.408214066945306,4.365203929325338,4.172341965016789,4.865501012254345,4.339750505851031,4.029051391125171,4.369196952671321,4.61211152355477,3.0044383946137456,3.066599551010229,3.215415257636109,4.338592699174713,4.242672362274993,2.99620773323784,3.246338660464858,3.193714317272731,3.204858917045924,2.257059100547833,2.4518849864496093,2.589218624999892,2.8050525066248406,2.6328069737642,2.5956043798708355,2.952103394953201,2.6413873765792912,3.511998177734053,2.0715866459926477,4.00868859652322,3.619516224584835,2.71640940182768,2.784372120950588,2.7355090916999534,2.99605445425618,2.9887581751653287,3.705684177902076,3.178799797954834,2.6513504534838046,3.1237010036062927,2.7210787653031674,2.4217666422812347,2.46005298355356,4.105487485138546,2.9792833049009104,3.08290315957059,2.5211481142472523,2.41904387497944,3.729321320038991,3.6846953888908303
SAOUHSC_00436,7.1410798192543,7.284959235772728,7.1967985772280985,7.616679072981958,7.155944600580014,7.026970434328583,7.27089767663433,5.352887134536972,5.784691897924051,7.48334899763088,7.4215847747883155,7.735397531604216,7.797872889797291,7.267751358112813,7.511979690497167,7.915706270543189,7.690087288077521,7.397634636846029,7.2623382434367425,7.712306967196948,7.770516262580394,6.727340618938221,6.300934258081282,6.171667649310002,6.394713100743991,6.520890092859055,4.782089808191824,5.148934310879684,5.256044347248682,5.249237435281246,5.273948549847876,5.0183225703094045,4.875357209957592,4.902579419681974,5.036966730434273,3.0351640861146203,3.261200516240774,3.488639134397415,5.173417011712313,5.213383640097553,4.396532417705893,4.32124517534189,4.412358815921265,4.305289553726942,4.240319970686245,4.184257025610822,4.128821782373628,4.078788083899761,3.981069029811987,4.044865793828636,4.522406470148464,2.861753030468994,3.5022006695781136,2.6943162043787297,3.5591487209279467,4.371423757611792,2.576102174875216,2.7336872846945277,2.279933773795408,2.521950464297068,2.608020629519563,3.8206919294160135,2.8065105632080565,2.737200860853214,2.648611647873983,2.349920187855237,2.689153373709547,2.3890905127345685,4.6648307442282,3.83157627167631,3.7334423703911352,4.594548750833551,4.452385921772067,4.795848012576133,4.356433911167573
SAOUHSC_00437,9.987913873008544,9.458847624033478,9.220410946401165,9.76114989999924,9.075536633816093,9.203349282807098,8.821753253654933,9.590974037192478,9.28428352323188,7.070135805501304,6.484277818216755,7.689076895390018,7.3552784929168595,6.580732049555247,6.720046498463146,7.184410398934994,7.558125143920851,6.68771525547808,6.610333526731373,7.476581367777651,6.802726605442675,8.025773713591946,7.1252761896584165,6.725657028214859,7.760810453234061,7.103741512361122,6.755914814307596,7.022814700896006,4.654590423257187,5.531996818093094,7.597417948608408,8.89753754862337,6.890033935139408,9.06621699939288,8.515149717923002,5.007661962955781,5.074948876329626,5.47521299721467,7.1442295753505975,6.338027235545278,6.428270972827497,5.997518281378944,6.732366522883412,6.052673133446627,5.84959338575593,6.082953113667779,7.108929595875377,5.511197936295459,7.330707842577795,4.79960708956404,5.233450327528588,10.18431675140594,9.040464873477864,7.120495214709415,7.479769561053381,6.925056727835456,3.751842835674062,3.694896537345212,3.807720232935284,4.205077180987784,4.011267110793403,3.915713827818928,4.0527047988846805,4.075658633224957,3.966661404968205,3.813573021143045,3.6774181454611554,3.562969634521144,6.065901298347119,6.049543117726931,6.244233686987202,10.726325934027708,10.674542456882694,6.619239722099648,6.370379307399114
SAOUHSC_00438,7.797885933515664,7.025626225025743,7.126550884943206,7.55434535658763,6.852806492582983,7.265997002485044,7.037500663685469,6.923711711723806,7.003459121353181,5.99612165964469,5.107567982363185,5.540831569538109,5.763699734541256,5.722730626271397,5.453169194044897,5.8851555612514925,5.873558654552921,5.900395270715688,5.18433631643921,5.585062330789082,5.590846100343664,6.597918931250974,6.30613291326524,5.720039960042992,6.668186878105186,6.0089597117107445,5.330263518715908,5.580178756477475,5.311062275371079,5.715494684405936,6.052195467227906,7.333667746624316,5.803929284247087,7.267518969181662,7.074409942957777,3.843202317087853,3.844494843382569,4.100609428675727,5.813434095815073,5.4470556745808745,5.965547825749381,5.600973118232332,5.815182676744433,5.1697219576762805,5.518102451401252,5.7408890047964505,5.827907481862044,5.399383992212735,6.810885143520631,4.439046528875409,5.103320628714865,7.302568825930419,6.279999859423014,4.436659834945862,4.988446448754126,4.742091916122722,3.387306808907808,3.375023274137699,3.501025441082032,3.6544145681851465,3.5715205094076232,3.626176106598292,3.720742805824102,3.927199693338606,3.5456934208154185,3.461282879765309,3.2284668338138665,3.2694182673968006,5.056867050158065,4.941715912016135,5.214235901138667,8.765676764488079,8.658967939158382,5.238287181438036,5.115976788371876
SAOUHSC_00439,7.692753027862283,7.053042759709881,6.814224276408999,7.748370879127212,6.825690537390207,7.0767172768838185,7.112664329426988,6.843627707795611,7.277577096748259,6.375905833205531,6.254707314498504,6.054629680264474,6.471953513809187,6.350096507468833,5.993862596219679,6.303263066734522,6.312217060508345,6.31972649380592,6.076834739993943,6.253325952441152,6.2065302672535765,6.90414808931382,6.449437345035381,5.558334320665622,6.510719147904784,6.427276204752291,5.863893069458847,6.053777996576536,5.654346523923372,5.513990359545599,6.261030946674376,7.4497852174411054,6.365665809845353,7.40211379043803,7.141275954988712,5.899516281374235,5.876348399089515,5.89292280391153,6.007524949758271,5.495111948151741,6.153903301680255,6.014661942605241,5.919813095702004,5.97406604504102,5.685171919421978,6.129316418184664,5.936084034644408,6.253243556736536,6.964663055235335,5.108248971395708,5.662835034165534,7.479655103201647,6.412111384550038,4.979296290651106,5.661004284311909,5.10620147937001,4.304666007049748,4.395001769699187,4.470489274362385,4.168440919953732,4.055045579898552,4.6732231031973885,4.350471996361857,4.643556966127357,4.498910035741039,4.4783081550121935,4.122285131064573,4.226327961749862,5.167999456602435,5.140555185342126,5.298815805951861,8.971958121887017,8.686822327702274,6.178221669283984,6.031200082289997
SAOUHSC_00440,0.0,0.0,0.0,0.0,0.0,3.210313790918536,0.0,0.0,0.0,0.0,4.355230351400182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4165352999309846,0.0,2.2250622159478994,0.0,0.0,2.9550876518641767,3.512259415047957,4.199939400771847,0.0,1.1876250385362317,0.0,0.0,0.0,0.0,0.0,2.657640404488075,2.7938445031558183,3.1548055944923434,3.972384581341765,3.118983195601704,3.255907747556158,2.2992068322697845,2.9684154246594114,3.889095396792817,2.956246017225931,0.0,0.0,4.154905682396159,2.752287937847112,0.0,2.0120887037234807,1.449086997660971,0.7741253788110425,0.8384171337790841,0.9612234121345772,0.7201370936070512,1.2611170149708846,0.0,1.157085832292569,0.0,0.0,0.0,1.375001961716964,0.0,0.0,0.0,1.0609521466760434,1.164440128627437,3.281447537850553,0.9741018033361376,1.8777610514064424,3.121838350285089,2.928816548242531,2.5597388766369,1.7357185955594951
SAOUHSC_00441,5.334281212576565,5.290056866256709,4.515038864353943,5.040591821891131,5.3503361500729385,5.520737151267461,6.08070278353707,5.755876423885621,6.121180348470672,5.819334528721699,5.94285871449978,5.485809461298763,5.60370689430748,5.543442575040187,6.112019606350573,5.784886276905542,5.454650364678262,5.934590360324154,6.12011090182526,5.880684842885721,5.71209626587224,6.517146652178591,6.206216451575356,5.843472890903199,5.91239553141798,6.317259709555783,5.281859666753046,5.448408891927569,6.024365866272384,5.822953261495503,6.257359132540169,6.254837819859546,6.654451224316667,6.152770757046504,6.61937035621659,5.529988162271034,5.427657442522639,5.382165579936933,6.150787552110514,5.71916362861503,5.845406174707668,5.5692411467041305,5.094175012249381,5.82524336794985,5.742619962292229,5.879496552921878,5.590677655299728,5.80905924082654,5.787973619749069,5.431217484491689,5.421127096140766,4.197033724791153,3.9885432586444223,3.531677454231708,3.922818662377039,4.036209480959908,5.213099683489539,4.933074675816875,5.076423077359503,4.234868595826874,4.6828388347694085,4.4888697297405,5.053176343475482,4.734960314987918,4.38563281845004,5.130681486707439,4.507069916781061,4.927242241868749,4.956262982559797,3.522666669143752,4.1819648743468845,6.025817708899465,6.065489442019239,6.367502470595055,6.443391534586516
SAOUHSC_00442,8.646686571311239,8.370755596812895,8.104788062530071,8.305017248693806,8.184553564535069,8.058516149613402,8.295134518190396,8.209084522817744,8.16794099289813,8.171234730622444,8.162240383448955,8.067426635640553,8.25479883541779,8.247373263851488,8.168082012328824,8.275587249124419,8.096307570348385,8.26326021470713,8.09533323416496,8.25442522112374,8.170486479662086,8.338622599289218,8.300091461572364,8.260147999561996,8.4077149250685,8.353028032584964,7.412663545524324,7.650962119001054,7.925195207135741,7.940327945011621,8.37515006369324,8.400759639655455,8.550088100692825,8.51364718644745,8.577445199368249,7.1632161598226505,7.2270748614414195,7.377090567709408,7.845539204609542,7.824870581375992,7.856037862212236,7.621707426979837,7.612299434419663,8.08113945966754,7.542124677831447,7.71521857134198,7.695310747626833,8.035566913909006,7.981424322598224,7.372085587621962,7.629694703663283,7.219022293622142,6.8700546023546325,6.066154072719723,6.451244826151767,6.159780898076775,6.478557874792771,6.316414369597794,6.389222190061037,6.299014398254195,6.419056748205009,7.186880105598732,6.726212698918978,6.746434725857309,6.594637756874372,6.495174412596498,6.2628179176744,6.57140286530241,6.685216748870305,6.434650608195149,6.68356525682297,7.35556926062297,7.468160955883055,7.361123654769196,7.536594104258085
SAOUHSC_00444,11.175790453770732,11.000546194412866,10.609362598005806,10.846857392584988,10.602752961903985,11.297258279855718,11.21125476637018,11.072121335593598,11.006988185291878,10.982299086401976,10.997826181746213,11.151016400534065,11.217190625846776,11.182754324605796,10.99085891238822,11.11130868760074,11.161251198652447,11.13886976827346,11.028669504072646,11.403412616065,11.104140014832424,11.344893340933648,11.225985523010102,11.19366635381324,11.25102513604331,11.20220190529676,9.680270682190642,9.921123873425731,8.632661645589298,9.1842818931768,11.12119603411314,11.136161742550597,11.276673885916065,11.143336053836906,11.25845843114488,8.930627007360131,8.971790973260008,9.321700262309887,8.661187729360279,9.14008263152364,10.044752921252169,9.929685888602076,9.894918664474243,10.051557762419996,9.92776518276862,9.9957158992631,10.152380285867263,10.156388768816146,10.179741071400608,10.038856684079429,10.324765713326794,11.151242472145809,11.020687207066752,10.67454324201728,10.288573459861782,10.30408077577972,5.27183167355908,5.540156782052315,5.54744074746908,5.541506573063934,5.806193095179095,7.702633742509961,6.389073865983076,5.654356502509746,6.049013893888178,5.228886695740399,5.205124885645445,5.677333725213419,8.85544724279998,9.006179200233317,9.132616130433902,9.586652918063384,9.654365632238983,9.185010993907534,9.37349264536544
