Geneid,SRX322986,SRX322987,SRX322988,SRX529234,SRX529235,SRX529236,SRX529237,SRX529238,SRX529239,SRX529240,SRX529241,SRX2656779,SRX2656780,SRX2656781,SRX2656782,SRX2656783,SRX2656784,SRX3343295,SRX3343296,SRX3343297,SRX3343298,SRX3353470,SRX3353471,SRX3353472,SRX3353473,SRX3353474,SRX3353475,SRX3353476,SRX3353477,SRX4965408,SRX4965409,SRX4965411,SRX4965412,SRX5029493,SRX5029494,SRX5029495,SRX5029496,SRX5029497,SRX5029498,SRX5029499,SRX5029500,SRX5562272,SRX5562273,SRX5562274,SRX5562275,ERX2826862,ERX2826863,ERX2826864,ERX2826865,ERX2826866,ERX2826867,ERX2826868,ERX2826869,ERX2826870,SRX9368291,SRX9368292,SRX9368293,SRX9368294,SRX9368295,SRX9368296,SRX9368297,SRX9368298,SRX9633997,SRX9633998,SRX9633999,SRX9634000,SRX9634001,SRX9634002,SRX9634003,SRX9634004,SRX9634005,SRX9634006,SRX9634007,ERX4581838,ERX4581842,ERX4581846,ERX4581839,ERX4581843,ERX4581847,ERX4581840,ERX4581848,ERX4581844,ERX4581841,ERX4581845,ERX4581849,ERX4581850,ERX4581854,ERX4581858,ERX4581855,ERX4581851,ERX4581859,ERX4581852,ERX4581856,ERX4581860,ERX4581853,ERX4581857,ERX4581861,SRX10828563,SRX10828564,SRX10828565,SRX10828566,SRX13376825,SRX13376826,SRX13376836,SRX13376837,SRX13376838,SRX13376839,SRX13376840,SRX13376841,SRX13376842,SRX13376843,SRX13376844,SRX13376845,ERX7722950,ERX7722951,ERX7722952,ERX7722953,ERX7722954,ERX7722955,SRX17833718,SRX17833719
SAOUHSC_00001,-0.8865358531962695,-0.9508119758002263,0.8865358531962677,0.19186424930838797,0.2780011910652931,0.3006466351257906,-0.4571373269399164,0.15649069181412578,-0.31328203007928934,0.2569308301186908,0.16932288359637404,0.5353583023008444,0.6056720505072448,-0.022454753892525048,0.022454753892525048,-0.08022037100274115,0.8142479866670111,2.675889106456406,-0.10071840749972338,0.030990927139690427,0.06972748036003473,0.0443222388926543,-0.044322238892656074,0.03992025922221387,0.7840140490885972,1.355280185728823,1.3038540657054245,-0.4806894523813394,-0.42695586937844787,0.0,0.42832642969217716,0.30863465916671373,-0.41849757407795085,-0.5057465902019374,0.5057465902019374,0.22528893700586217,-0.655910472631354,-0.27460089548501543,-0.8501126327911841,-1.1080172117878222,-0.2265689223445282,0.3464636019819842,0.5514187882132902,-0.20815540963296542,0.2081554096329672,0.0,0.10693188064782788,0.1596913565057161,0.11327050989821252,0.21898237290794853,0.16582637292517965,0.14931135338272128,0.44990244989064543,0.37336408448252634,0.4278012630409602,2.081554986029074,-0.4278012630409602,0.4253132738960135,2.0822049655597983,-0.42717636963295913,0.4248981960642295,2.9825360665486436,0.23924712313722196,-0.1619782920846955,0.2254802788771535,-0.5873466475390066,-3.096471730983118,-2.2440238321668717,-0.5872776004757574,0.10360457582727811,0.18092391471880553,0.24461958945558138,0.476871732824824,0.1319780579664105,0.10311178118793052,-0.23508983915433923,0.05856199085131486,-0.17119813418120877,-0.1810209187840215,0.40449516413388054,0.41063739169798374,0.5732754237595739,0.2596692777125664,0.07560517407761935,0.41523938966104446,-0.016788202397611585,-0.019472261936046564,-0.0562375256786094,0.17634143915935496,-0.07714539544994103,-0.11030039596839813,0.24105052070645705,-0.07907894284701023,0.02197223674440707,0.06139469235617767,0.14017447644489067,-0.017242554321843073,0.3174458004789251,-0.3174458004789251,-0.24804986485021274,-0.22082255857438682,0.016355180075082743,-0.016355180075082743,-0.050189075352202295,-0.25983950228032704,-0.2527895740433479,0.07956189561188509,0.017634175851561906,-0.039002370638071326,-1.4756391660800965,-0.24030426438988428,-0.20976230397214657,-0.3052721923625139,0.47089415725784,0.015377525414516313,0.12547648175614334,0.009173547334746956,0.07254705826760244,-0.0817206056023494,0.0,0.5604566975561518
SAOUHSC_00002,-0.9888280667994902,-0.9917644490488549,0.9888280667994884,0.29457740658873277,0.20932465814402512,0.2041231681638358,-0.31080503882869337,0.10668187066485757,-0.04846581899759883,0.15016996745187505,0.1722768924892577,0.6044823139428637,0.6817170160284594,-0.037978193433831464,0.03797819343382969,-0.09105178544982984,0.6142231009840948,2.5737063332524936,-0.18939670976253176,0.08776283446607636,0.10163387529645895,0.0696838158126809,-0.06968381581267913,0.0755269094672002,0.9311094369650466,1.2897192076822819,1.2762609428802243,-0.5852272660236562,-0.5244158569983295,0.0,0.3888769482679546,0.22247146072239232,-0.4904631148177261,-0.4189609601290911,0.4189609601290911,0.047811176434375824,-0.8432412221224777,-0.036129768989711764,-0.8589057066764596,-0.9212404688508427,-0.39047667066535396,0.3964661018632025,0.29847739743963153,-0.18167526383503407,0.18167526383503407,0.0,0.19889330853238896,0.3281231126664448,0.03025820639451382,-0.08402032499445333,0.13510985401351228,0.3932890642862201,0.19456432837460724,0.24940473007633557,0.26726189357730235,1.0286359687648527,-0.26726189357730057,0.26595931412011,1.0277785519544924,-0.2666221170697902,0.26553902346970304,0.43953831362571627,-0.1448702978042622,-0.2581727497887023,-0.06835807735972388,0.5138702243965696,-0.7802730323730245,-0.24773404266730736,0.5139394994257476,-0.07914296412933908,0.03660458965628166,0.11505428942625606,0.32262179124038326,0.6478306529593016,-0.17044886571855145,-0.4773817872407502,0.52395881379252,-0.1449964055916535,0.6911326919573639,1.029381010281183,1.0083877034360178,0.053158902301307265,0.10482405006435869,0.10320350729819339,0.936413224895567,0.5383991133055179,1.225486929168838,0.9883456795274022,0.8443476433407291,0.7703670823647197,0.85350045830757,0.5947259413596591,0.8412632673528275,0.9491835367902244,1.230410695689578,0.927867484428651,0.8060645873970209,0.09525246957594113,-0.09525246957594113,0.0858765001957984,0.11959401168484973,0.14951366182648762,-0.14951366182648584,-0.24795110962838507,-0.014498268056589936,-0.43813970840887606,0.3357591130865494,-0.045843581712826875,0.2561433620956617,0.21807515230925212,1.1032619233659844,1.1620074123693467,1.0675747622799694,0.032037554792362144,0.0660057596382071,0.4618731951590789,0.054107387239721305,-0.05256027277950892,-0.0015471144602123843,0.0,0.7083194576313829
SAOUHSC_00003,-1.2572606069679413,-1.2917908887583724,1.2572606069679395,0.1446716760851885,0.056996351110038646,0.024143067657570683,-0.17107409443181432,0.14693102677424363,-0.9209910209795549,0.16784127777507507,0.4206187363356566,-0.03694527567996175,0.4911077428899855,0.0872177056903709,-0.08721770569037268,0.01401481850392905,0.6144843578789541,3.3298108579448398,-0.15535141815878006,0.08292578069258649,0.0724256374661918,-0.14281700380867157,0.14281700380867157,-0.07023107504086212,1.7260440570796458,1.672354835333488,1.5848900533877721,-0.42658850131015846,-0.20188645806260475,0.0,-0.03545112255464211,-0.22637228064016846,-0.5576953798864928,-0.02398910458492942,0.023989104584927645,-0.10486958743975805,-0.3190670384620571,-0.12079013303610253,-0.28551434921507024,-0.4564220151915759,-0.03853034288881041,0.5428479366579193,0.4125094807863725,-0.09594871159564367,0.09594871159564455,0.0,0.22875112358462069,-0.12176894129875748,-0.005303812365530902,-0.054519868692381124,0.19881542075114744,0.358290772205736,0.3456180991505793,0.09415301249496544,0.036046868107211694,0.5970174261185335,-0.03604686810721347,0.036754261565713264,0.5993850431550971,-0.03540732325458862,0.036334486032769675,0.14305804893781726,-0.22681807903341245,-0.2948518589861324,-0.44280082211628,0.4458017668865004,-0.18873344276706483,-0.116614260976732,0.4458709703141519,0.24096378013919661,0.2776360096824675,0.6815838859652281,0.8531127841114063,0.19535395519273457,-0.12973240398053676,-0.06562155121219782,0.39945723926853205,0.20381879067682185,-0.0674288396851832,-0.19226150254717922,-0.206925279499929,-0.5701785166210165,-0.969486731825735,-0.5299478891599474,-0.3226251188435132,-0.5984722110833651,0.19408561127703372,-0.045253601668369114,0.4167973277633852,-0.3155798448680862,0.10592964212570521,-0.5205580145818978,0.02692798334965474,0.22215392314756777,0.528208937765827,0.20462906725219376,0.09797925526857654,-0.6148698711224023,0.6148698711224032,0.4220504374916558,0.5406918804865217,-0.014169993438613915,0.014169993438613915,-0.47695462772727737,-0.687503127672553,-0.9523264730005963,-0.38676557782620513,-0.6288678629717115,-0.6900516126357825,0.581345842650725,-0.03452140587796215,-0.030986077768949016,0.05746465725411909,0.22141267450908586,0.008744124100996231,-0.32405294380152405,-0.06338070213981517,-0.08066080421637167,0.14404150635618151,0.0,-0.9291452823047006
SAOUHSC_00004,-1.1563618019476607,-1.2006597282930223,1.1563618019476625,0.09256926362464313,-0.015704004593692034,0.10244197061058102,-0.223427359095135,0.12098538848455398,0.7248143204405881,0.30878296973485675,0.3783187849255292,-0.5348556220833434,-0.06392816252665767,-0.03892289055927556,0.03892289055927556,0.051695991952316334,0.49864107689428216,3.0044889999044653,-0.06488309768356082,0.09468515379916909,-0.02980205611560649,-0.04847564469640453,0.048475644696406306,0.09371848961161078,1.1870607147281174,1.4606274717358758,1.2214214311917075,-0.25782566372221893,-0.3129918116436503,0.0,-0.17052612389044874,-0.4671691372967164,-0.6107167377875093,0.05083327843160035,-0.050833278431602125,-0.13954406161380106,-0.3633033228279636,-0.6846741999317558,-0.8949978431130905,-0.9689542096196826,-0.48763161135739175,0.38929470737524063,0.27133222075708296,-0.18930193584072974,0.18930193584072974,0.0,-0.02122138529533757,0.19328747117625156,-0.05003871320484521,0.034015264698981085,0.1072207407717709,0.163649139422116,0.3872936682506918,0.25215733447486066,0.15644499206039786,1.3244035183438454,-0.15644499206039697,0.15400192641485244,1.3248516626663847,-0.15581205737438264,0.15358542227676786,1.4128783391569426,-0.0888899212044123,-0.262472774956807,-0.35942925659647873,-0.29456206617289915,-1.7749694256128956,-1.4651974745602763,-0.29449304445598923,0.43804278907908145,0.5672422081346076,0.8235265169984247,1.1088485327786968,-0.12294248586636769,0.28482030263441693,-0.16187781676805457,-0.009813633663176446,0.39187233816440603,-0.23316108726496587,-0.39677028873879827,-0.4473094610977526,0.1630634899242729,-0.2706623420518284,-0.42048911221247387,-0.25944071141253033,-0.1440573078852072,0.012182494541448818,-0.39558310285280207,-0.059486524470207414,0.0280955391512947,0.06653708994997665,-0.10423229121840016,-0.20194874260837992,-0.12124268298134133,0.10588209960205397,0.013765106125330107,-0.41669666558565766,0.5309554505820362,-0.530955450582038,-0.6194230757052832,-0.43736034338680696,-0.009320391882654988,0.009320391882656764,-0.03148116711129667,-0.19656660595877362,-0.3102105703703497,0.050519219437198615,0.02134943860814076,0.04668702520874213,1.118685634820702,0.7273313615871082,0.915175173088068,0.8398900829433629,0.19552701790969884,-0.011058006844198331,0.035971615004037005,0.03608531754803579,0.05953885151602201,-0.09562416906405957,0.0,-0.2703513544787697
SAOUHSC_00005,-1.150334761219428,-1.1628783865924976,1.1503347612194261,-0.11319530382989473,-0.17917474706679037,-0.0562729646673672,-0.012763829601395216,0.06903679426876064,1.3949922753567305,0.2782574609161399,0.1299723681374294,-0.012646574923811826,0.04205946395802229,-0.0284530644246086,0.0284530644246086,-0.02313004672404162,0.46772336637214806,2.921633341084217,-0.06355027351070497,0.016719865559247538,0.04683040795145743,-0.08199130903615348,0.0819913090361517,0.06216820150984681,1.0607925913216274,1.2366086402007195,1.0164072902353478,-0.2641514963577336,-0.26095916422071674,0.0,-0.026823102868410942,-0.18208863143387077,-0.3195228831254546,0.2396603998945004,-0.2396603998945004,-0.40206290039710346,-0.6497068680194023,-1.0888043350266052,-1.2949899788878465,-1.3049670691633226,-1.2694460052075875,0.5533656833665228,0.1371176287749707,-0.15931300150304128,0.15931300150304217,0.0,-0.06372623399175659,0.20305464897630543,-0.09947707962990293,0.0663858044729917,0.0971829129537003,0.14508191998722353,0.4117293388213845,0.323101514886698,0.042167144433868486,2.5769816715934493,-0.042167144433868486,0.041057377598754385,2.5741493786528835,-0.04153349863090927,0.04064124681250991,1.5610161942772924,-0.1106945749135324,-0.4724860499415877,-0.36566506757246664,0.4413267465603088,-2.174099045669373,-2.0915501958707843,0.44139597091807126,0.16062319994646046,0.3468265215630577,0.6550705658244187,0.9301107786997669,-0.3750519846399527,0.45720616524969593,-0.08215418060974322,-0.021142652309924514,0.5237209037330945,-0.4178523751739682,-0.41337392249176474,-0.49403889475532026,0.17992166867506576,0.07167096676835527,-0.10469909445554748,-0.35597052983784216,-0.14027499465027127,-0.21714342552703947,-0.3973802123137311,-0.14542067198238406,0.025128295824860203,0.11975429527767822,-0.06820492268657219,-0.24580573393843252,0.09672366862477944,-0.24555946208643675,0.05105068329544871,-0.23641214610406713,0.08676974646482272,-0.08676974646482094,-0.13407983191428485,0.05923480643013157,-0.07805385201012793,0.07805385201012793,1.4366296886130803,1.3747181481839066,1.2580312280107941,1.6169072838852712,1.5471162356600106,1.5133661851867517,1.2735533239583168,1.1279229343440216,1.1733077869353226,1.4092012441552546,0.1902394607600879,-0.24508291335195764,0.12115458470225349,0.06768671515295033,0.10791910819314587,-0.17560582334609443,0.0,0.08825675977154646
SAOUHSC_00006,-1.1318590822776962,-1.2472217042482043,1.1318590822776944,0.06607189199032693,0.0606216792145684,-0.09558947561664244,-0.06931907833713602,0.16490855395378023,0.6981504846703537,0.12126836991212464,0.3834936700112621,-0.49933035982951246,-0.09811307900331201,0.001780948593147258,-0.001780948593147258,-0.02075203304167239,0.3089123796765385,2.6635919483457737,-0.09420332016004451,0.05654138239556339,0.037661937764481124,-0.0560998737735634,0.05609987377356518,0.025748462995283106,0.9319973964793995,1.1694890592608793,1.0166610380758954,-0.22131597888115806,-0.18702826064888534,0.0,0.07304650885563468,-0.01715315830720332,-0.36656804614795657,0.26052091096443597,-0.26052091096443597,-0.3430786985212073,-0.8084806635421327,-0.9423307594000914,-1.6034556787003957,-1.7106029450006837,-1.3253685249106333,0.6727258138532024,0.24113582112174292,-0.11228289659894752,0.11228289659894841,0.0,0.08528675728376278,0.2092625846156615,-0.18191416414973105,-0.03618657950894644,-0.01127085059568067,0.2764065425328326,0.09078871421838386,0.005628815092874717,0.16089594638423055,2.2255134203424527,-0.16089594638423055,0.15794284863572994,2.2247600980731557,-0.16026101026717576,0.1575252634442288,1.2975370609739807,-0.34678079542925033,-0.3508214845636939,-0.2105790071155802,0.35338870412852863,-2.031375282921859,-1.7129479374972778,0.3534579297988305,0.1969021294134592,0.35782122789623827,0.6133061524524628,0.858534750840187,0.10735463239151954,0.3138408872553011,-0.42119551964682334,0.41413175021102866,0.43632498243499107,0.15661426336980355,0.0948348704297679,0.11343317739378733,0.015068810874829808,0.2547284534475036,0.11916554837386073,0.3224329681374094,0.4024994969663158,0.6632170899470289,0.36064869111693376,0.3304718867162091,0.4560097946089936,0.6252065868450831,0.3651282294733651,0.4159840274258304,0.4975911800769932,0.7180387892648898,0.5253690725775595,0.1282146370078614,-0.6589031337408136,0.6589031337408127,0.6851850760384046,0.7581835340984071,0.10447479284131944,-0.10447479284131944,0.292921366816266,0.32497933939146506,0.1856188174011617,0.5774471660934886,0.36658749593212114,0.33214059991693645,1.4591086269728493,0.8896178629001579,1.0230803647947706,1.0573714525996945,0.32884983501554466,-0.034103789762466974,0.4532747015076577,0.10386036050164194,0.0731624591941209,-0.17702281969576106,0.0,-0.03392822829261455
SAOUHSC_00007,-0.09917275706385187,-0.08723487167588129,0.09917275706385187,0.11132868880432678,0.270904819610017,-0.04395099341782238,-0.22213322773590427,0.26608422115372665,-0.17060481088893287,0.23695240112301086,0.24821510291516802,-0.14994777641019486,-0.3360941276755387,0.06351480106999219,-0.06351480106999041,-0.3343653830265705,-0.62485623562978,-0.4898185590140187,0.20473546112867513,-0.1304503513743649,-0.07428510975431024,-0.12393927108752933,0.12393927108753022,0.14470619909724114,-0.8788513129458195,-0.8998281335418863,-0.39778623089867526,0.9303696075115155,0.60757343169647,0.0,0.032895593437207715,0.21014973621424282,-0.2986762456781662,0.21914999769729704,-0.21914999769729615,-0.21554738014576458,-0.5961190411218125,0.9550561736354339,0.018024231718132278,0.1976967805508245,1.5501055573147395,0.3335454580972925,0.4066987691656099,-0.14444542498931945,0.14444542498931856,0.0,0.04842481270335508,-0.2502381466945973,-0.9548301537955979,-0.7752865521772767,-0.9389499105480885,-0.49374502778975415,-0.32191710600629264,-0.5477647670531596,0.1415010555289795,3.062576611915773,-0.14150105552897863,0.13992076978756174,3.0613186492620015,-0.14088740722253768,0.13951477985437144,0.1557895215336913,-1.2825197184876584,-1.420635744016856,-1.3547389585292215,1.7354699929205646,-1.4664801176595645,-1.1857128313139667,1.7355390313981323,1.101581623370162,1.2207737662654417,-0.9022801760187793,-0.6940220641297854,0.3078410476405864,-0.5597349477426263,0.25189390010203994,-0.1363539591567262,-0.3747817811924907,0.9901568470225719,0.3743165773427899,0.4208744492637013,-0.25937483871785716,-0.1712284049846673,-0.15087848397407555,0.3065607050819432,1.3759099721840329,0.6818743242381711,1.2390441906489924,0.9094142132764738,0.8046774750638637,0.79057189404831,1.0987368405296873,0.9763267644911977,0.6514633556524627,1.180807559508409,0.5457158671745885,0.6861085389767778,-0.8160523841929548,0.8160523841929548,1.2796806801579956,1.1804926769204886,-0.29177313178185305,0.29177313178185393,-1.448067756040258,-1.0294285080007803,-1.2938873473605916,-1.8733286679851329,-1.3263967511309867,-1.3849690720510868,-0.31074248848452335,-1.5461462377526027,-1.385227548965399,-1.4053064727200564,-0.6093310884632226,-0.6327085261055938,1.5359638260381896,1.1124475928135826,-0.8606886236927958,-0.2517589691207851,0.0,1.7858706252925174
SAOUHSC_00008,-0.8050913235463546,-1.1201358570473978,0.8050913235463542,-0.0028074183539885667,0.1592182658593,-0.3804555020534486,0.15138802041275579,0.22906748164069235,-0.44634107100446885,0.1965902037202203,-0.19732882399270135,1.4188064717419921,0.922587540234622,-0.07264999947918405,0.07264999947918405,0.09553189972013776,0.25536236361240583,1.5635009927863903,-0.1874026432710676,-0.0022050416792946947,0.1896076849503623,-0.329104057690897,0.32910405769089657,-0.028615921833808233,0.06395442977235133,-0.3182321035721998,0.47564818073738735,0.10969736260950125,0.2133348561630286,0.0,-0.034375686565228936,0.8667070232382268,1.1153561600444428,1.5266168281001402,-1.5266168281001398,-1.6729339822051457,-1.086064734742045,-1.0116354400655156,1.5911644441408281,1.4381551259797334,0.4867649812738346,-0.005740384589383307,0.16321464224124904,0.29797637039207236,-0.29797637039207236,0.0,0.2763576740093532,0.29012524510375126,-0.4212663724064294,-0.7710193599104556,-0.7418273909445534,0.10908447488985118,-0.772908456328377,0.032538601847214466,-0.43929913556463585,1.1725828095363187,0.4392991355646356,-0.42698118387677053,1.1711745946184142,0.43985210751818693,-0.4272959840630115,2.6188666445157547,-0.07768709369184545,-0.19717505775783994,-0.19280574035964015,-1.7208391049760219,-2.4519261814330235,-3.318793073260972,-1.720775525563543,1.2684493517116433,0.9199940656612231,-0.7950098300437771,-0.8166404467013653,-0.18067565262169794,0.3786705139538986,-0.19799486133220068,0.33292262800049954,0.34738255345559566,0.19429327030807642,-0.6210172290562599,-0.6245403704799668,-0.31941285676664943,-0.6839102227538616,-0.7128719777350452,-0.038525969215808864,-1.4917623589740265,-0.8248315475118888,-0.7607105471713207,-1.0629480017906667,-1.3210891218452248,-0.7173295117657079,-1.5286161812407957,-1.2085707085785828,-0.5021024098636868,-1.478064164197039,-1.5652785919578305,-1.4538187482151468,1.8015908740122377,-1.8015908740122377,-2.163819606182076,-1.9442441988221888,-0.05965738021675593,0.05965738021675593,0.22611073657698233,0.6744525611401997,0.8103660025102668,0.41125157736991813,0.9915791374649832,1.126113127344471,5.117122639017631,4.091013004984328,4.172966904442034,4.177547127813669,0.29450592953352395,0.20463919641542017,-0.9868262232244813,-0.5676741216638428,0.33598224695168977,0.23169187471215302,0.0,0.4684773928358519
SAOUHSC_00009,-0.14585207911762588,-0.053050184966153324,0.14585207911762765,0.031479015927791565,0.15135954570297816,-0.001462059994375764,-0.15872706491255695,0.1601891249069336,-0.41137275093164316,0.12425565958022133,0.23573904029128379,-1.279641670655809,-1.1051916256584233,-0.05303705388461388,0.05303705388461388,0.34042571481611894,0.12167472652742362,-0.054741567979782246,-0.2245176384179004,0.0465444162169657,0.17797322220093648,-0.2833468041122602,0.2833468041122593,0.2760578057848768,-0.3622804516987639,-0.5064758469405168,-0.17719966683728305,0.32845722928182575,0.3784161837822566,0.0,-0.17656503289749104,0.21685428450564626,1.4244727936277588,0.6946495419323604,-0.6946495419323595,-0.6837710822076417,-0.29626867577864235,-0.06761093508189031,1.454618244743905,1.2938741159109952,2.841568449737288,0.5095256827293628,0.3045155574894931,-0.0467805600066864,0.04678056000668729,0.0,0.015198909825862472,0.08683752487183405,-0.8655692920702602,-0.762981314192845,-0.7681954606101966,0.2245938517026218,0.19707522704284663,0.30063298042618847,-0.14689682149041428,-0.1703792232727137,0.14689682149041516,-0.14642894621329372,-0.1710081375743231,0.14753626969933897,-0.1468482104618989,-0.09149197092698458,-0.06569558431260525,-0.11540005480790683,-0.37185840651670965,-0.6362783565096253,-0.3174773868840006,-0.6114849709285757,-0.6362093227692895,0.5523709283150939,0.6367924400914209,-0.4134589366657737,-0.2827834655190813,0.3136518638643562,-0.2093001782782764,-0.10435168558607444,0.5289087077000243,0.281583347926988,0.32477760518863086,0.7091680678410643,0.6883439433903007,0.1387942609265913,0.21282202293910224,0.21278849430969338,0.3333137855598558,0.15574678346744086,0.29134368113622067,0.41130217595501506,0.1559419823990673,0.07240857616173635,0.260589646015962,0.03809657314668513,0.2264964708637507,0.5336100183816583,0.31775855532513475,0.18373457549431826,0.30347815745595774,-0.7443438994692944,0.7443438994692944,1.0913460606690535,1.1083615544359535,-0.12690671772372664,0.12690671772372752,1.2017704922589498,1.3528292001691078,1.1410984110491942,1.176691635812606,1.1457550018650196,1.328059840910024,2.224856265739186,1.033152473878971,1.1014956171523842,1.036297898072652,0.08309041745774337,-0.49564224063574436,0.14494152284280837,0.3738247004220323,-0.008027910708397812,-0.3657967897136345,0.0,-1.367286599877267
SAOUHSC_00010,-0.7171665877170899,-0.78428373452354,0.7171665877170907,-0.049635300529683235,0.01063418209874012,0.13510485150992046,-0.31072856972345075,0.1756237182135294,0.2907681087268914,0.20569393089959043,0.27475252434014497,-0.05304494835237428,-0.7260144009550329,-0.08546423714156859,0.08546423714156948,-0.36540646505317387,-0.3354914521158596,0.7510980855594624,-0.5488261542788777,0.3349028519973638,0.21392330228151213,-0.16125786725113445,0.161257867251134,0.19360410898136848,1.0516953957483857,-0.17602720375380887,0.3592468501382582,-0.09764271712156969,0.1677058667052158,0.0,-0.44718224687308394,-0.6383256350712467,-1.7637438991133432,-0.08920898385340159,0.08920898385340204,-0.5233107616306794,-0.5477083882873894,3.3286834247854777,1.496895473374133,1.9601660333191537,2.26901828876231,0.35024668527965463,0.3950399031650864,-0.1507632183197849,0.1507632183197849,0.0,-0.13675309081681952,-0.04746353555484095,-0.25308951187039774,0.021371623730467526,-0.20097440622378393,0.17563440887707138,0.7453989321532974,0.8684622363509051,-0.2920844835736889,3.014190837415893,0.2920844835736889,-0.2931324852897048,3.0127104955696113,0.2925719877636783,-0.2934016641295878,2.5726308253149606,0.2225398932199214,-0.5185605872394872,-0.35571039939473303,0.8494767126499356,-1.8704166216850444,-2.4561501862738035,0.8495435506391065,-0.21472975389783544,0.016917296673026883,-1.062439559779612,-1.0212449745437433,0.2553210112278572,-0.25971051469495077,0.004389503467092659,-0.13116996080756493,-0.0869872467036581,-0.32527779724709305,0.17046447323889602,0.5595159098539844,0.6028143489605045,-0.2912682428748088,0.18161619622741654,0.6271231481871524,0.5795445434885282,0.3726128774205595,0.15840914910510406,0.6012642344452956,-0.13908000559790956,0.29204312716984226,0.4579164465298131,0.14186627054818324,0.22758172328365678,0.2583073478439246,0.08387932800591358,0.25138319337750303,-0.7520367140517425,0.7520367140517425,0.8705364314862649,0.8491865605536519,-0.01169674959713074,0.01169674959713074,2.5622316103984817,2.4497564152765197,2.290515871512685,2.265063351248812,2.022134598657206,2.1888755763583188,1.5902752362949437,-0.256034874086585,-0.3208581136172066,-0.3675076360166116,-0.16378760811981863,0.21921225539191624,0.05501713683861453,-0.2900883462291315,0.06629546196323588,0.22379288426589383,0.0,1.2868157500024977
