Geneid,ERX2826862,ERX2826863,ERX2826864,ERX2826865,ERX2826866,ERX2826867,ERX2826868,ERX2826869,ERX2826870,ERX4581838,ERX4581842,ERX4581846,ERX4581839,ERX4581843,ERX4581847,ERX4581840,ERX4581848,ERX4581844,ERX4581841,ERX4581845,ERX4581849,ERX4581850,ERX4581854,ERX4581858,ERX4581855,ERX4581851,ERX4581859,ERX4581852,ERX4581856,ERX4581860,ERX4581853,ERX4581857,ERX4581861,ERX7722950,ERX7722951,ERX7722952,ERX7722953,ERX7722954,ERX7722955,SRX10828563,SRX10828564,SRX10828565,SRX10828566,SRX13376825,SRX13376826,SRX13376836,SRX13376837,SRX13376838,SRX13376839,SRX13376840,SRX13376841,SRX13376842,SRX13376843,SRX13376844,SRX13376845,SRX17833718,SRX17833719,SRX2656779,SRX2656780,SRX2656781,SRX2656782,SRX2656783,SRX2656784,SRX322986,SRX322987,SRX322988,SRX3343295,SRX3343296,SRX3343297,SRX3343298,SRX3353470,SRX3353471,SRX3353472,SRX3353473,SRX3353474,SRX3353475,SRX3353476,SRX3353477,SRX4965408,SRX4965409,SRX4965411,SRX4965412,SRX5029493,SRX5029494,SRX5029495,SRX5029496,SRX5029497,SRX5029498,SRX5029499,SRX5029500,SRX529234,SRX529235,SRX529236,SRX529237,SRX529238,SRX529239,SRX529240,SRX529241,SRX5562272,SRX5562273,SRX5562274,SRX5562275,SRX9368291,SRX9368292,SRX9368293,SRX9368294,SRX9368295,SRX9368296,SRX9368297,SRX9368298,SRX9633997,SRX9633998,SRX9633999,SRX9634000,SRX9634001,SRX9634002,SRX9634003,SRX9634004,SRX9634005,SRX9634006,SRX9634007
SAOUHSC_00671,8.864223167383207,9.061330826718308,8.770283443225981,8.332712375624038,8.326791642811964,8.26286162440781,9.19595343928615,8.975497163549953,9.057593019778125,8.125667007243479,7.70094967034833,7.517820409688552,7.752009917692814,7.075171421025052,7.992974444237027,7.5528484639153985,7.684578901465752,7.225813831769787,6.936092796962196,6.772523808438694,7.764245380038762,8.1247608154467,8.21884557516852,7.921232279479378,7.848470456707502,7.735477380751521,7.917937335338965,7.4563771499407645,8.175670036071805,7.404911682874752,8.114471572711826,7.560241381428985,7.807009113620634,8.390926488324538,8.818632362722548,9.49076348457045,8.535970429811934,8.252382757632743,8.751444625971375,9.001348223823497,7.732998647262991,7.732468879814696,7.677390251902216,10.785280568831562,10.74599193313774,8.706808343423523,9.000871410089765,8.294178277327507,9.322741345465388,8.21189707147027,8.339566228866786,11.464392651024218,11.372913062278068,11.428684758775038,11.369644577528756,7.170797141086765,7.684557920725632,7.251800715365254,7.342093145004511,9.972869881004447,8.944762513534085,8.858156042977953,9.991177521189543,10.115502070895564,9.943312776283104,10.09341672680411,9.80521432247282,8.913948595913052,8.644359657616718,8.495779217046591,8.314938543833595,9.08087763856734,9.067481846411331,9.648379368611952,8.863989650057324,9.02832183160462,8.950767398255138,8.744092418417349,7.608595290184153,7.963037824888108,6.639854523755186,5.789516754775828,7.414375851724106,6.448759926482463,5.877166086370928,5.530407559461564,8.05101974938011,8.522067592872606,8.496809418124563,6.944422380125881,10.666223340222096,10.732085666562485,10.563390018942863,10.445178573863554,10.844758554032628,9.068675173312483,10.565420118431163,10.88314404719887,10.708748575092937,10.617737900317804,10.20200678281492,10.341276952838797,9.419464106264824,10.197906705516855,10.897721387762124,9.419010356201218,10.196838334698322,10.898363000484537,9.418589695462186,10.063940745057735,7.810627771311831,8.362054821328249,8.725450152476265,10.196596494462383,10.898378745248916,9.418983590887755,10.196665806091636,8.794544450610847,8.853768782024568,7.632571491141511,7.963351441063209
SAOUHSC_00672,7.076258495157914,7.245642574713248,7.382816719336936,7.071285283389466,7.232069314988431,7.4177041403699615,7.725535591714402,7.62224306059352,7.4362147585599185,7.254683307668996,6.913570117854187,6.648249873587016,7.222127051388577,6.9010436074314265,7.514844383519335,7.175999782558599,7.126247021993218,6.58722574774477,5.925367975066659,5.884535265322209,7.016972468721182,7.079189528601924,7.303816510867717,7.442570766138103,7.327577544415406,7.189773420765967,7.439791020466965,7.175527289971677,7.400061336953296,7.710368185526872,7.741180571830441,7.419361334411444,7.711417877059503,6.88537602683336,7.47791715862036,6.531023782824724,6.80042603222866,7.213198914218051,7.73134252596603,7.169519592424603,5.917833902710266,6.1863874823994855,6.180227059890622,6.735276403843592,6.093564586310991,7.177825905406695,7.008140421072984,6.871046671611119,7.643808039218833,7.421574776470046,7.370830134222365,7.362394933376106,7.995952804069709,8.0360958713515,7.917412360279732,6.844009905948331,7.686051326060296,7.742810430203899,7.235126976373974,5.647934089758968,5.722109073027147,5.34286158178896,5.23253191476729,5.457234370241146,5.488576944896092,5.172402235743749,5.631462055064588,5.531760008326323,6.274785720402676,6.179380367877697,6.656759028360232,5.769122661268429,5.846058182905033,6.108586558867194,5.280041189355318,5.091790595526862,5.608620754612239,6.037289771656815,7.998804987862786,7.977895916231247,8.032640947262081,7.166903951550513,6.428157493600498,8.291388443036682,7.960372344889146,7.56147739818152,7.583197581540925,6.500794206704661,6.581552424302057,7.379971367717056,8.103949014192573,8.000847165539229,7.980235839021652,7.423164456836697,7.729775261421135,7.077984735049432,7.794579950134736,7.69231373674801,7.755467599315737,7.888578345272195,7.738106126434826,7.745511497846622,5.164045221404194,4.866341848994995,4.028916313840591,5.1624512370808135,4.864858149370979,4.029518945526782,5.16204172541166,6.720837638335211,6.522332076136606,6.155998120556274,6.432062576159596,4.864624410302736,4.029533733926226,5.162425181053166,4.864691399995855,6.43406482471234,6.193354551477377,6.26810359025095,6.223178540374321
SAOUHSC_00673,6.419729562436257,6.426076888176191,6.76685857556975,6.755128409810157,6.674494659263627,6.522460335541109,7.042481707667623,7.100123083433045,6.9985326562273125,6.456007250305883,6.6835490108385205,6.783780473878179,6.4252537619708106,6.6483402117812345,6.403966599591172,6.464324218579505,6.410899176467249,6.430934438216685,5.342749006703484,5.679084606915702,6.1219092665409605,6.335643541830342,6.543995499392516,6.492198197205131,6.703958202238795,6.309843198362795,6.526689973241692,6.592052155281997,6.793301565857541,6.616790159002729,6.663862184270205,6.597732940505638,6.768422208925714,6.144344203236528,6.256714946960313,5.587887457875783,5.415611379587631,5.898477577503416,6.159233132434282,3.098441066575792,3.994542496193552,4.422291183071207,4.652016629930006,6.546234806014429,6.05921549658254,6.3982104684461225,6.507281290905109,5.9107493444906245,6.641786931245801,6.388812688089423,6.549369960210353,2.750296028146185,4.454322541597459,4.4507977671869146,4.404276410058019,4.515998201977506,6.488382041016925,6.69597144890698,6.07902837637527,3.7039671476254687,4.236763380654219,3.940331209735661,3.346560585330467,3.8121622031261353,3.86375547288141,3.923864667075137,3.8106245270761394,3.673054338448388,4.884123791694417,4.151094022253451,4.818747749267287,3.707364899107565,4.311825861355945,3.5177572359744254,3.667444022695052,3.246023757462713,3.7968343911012,4.3295320537568,5.757928039923919,5.877060032282783,5.724839210782438,5.052355496834228,4.3025778390520575,6.311067235339685,5.668435469675455,5.336253889618913,6.409318969815841,2.847474052660512,2.487602661829233,3.542446872442222,6.579724177121614,6.287445378365108,6.505981068988283,5.701134905880421,5.978981588239239,5.672097084621296,6.268679992018575,6.153110588495199,6.251399610561076,6.42435950224477,6.311104241824349,6.601912395830584,4.160980071549465,4.347255025872046,3.3387303159001056,4.159432040149021,4.348516895254857,3.339308826138802,4.159034342241871,4.851296798745912,4.523503408474522,4.307141351420385,4.36223236178606,4.348286731044421,3.3393230227268007,4.159406735699427,4.348352696123823,4.560752488617735,4.189993091296402,3.7464179398601782,3.6430484119607582
SAOUHSC_00674,8.67927439767846,8.883052288327248,8.692584902337405,7.83689852700186,7.628355969081561,7.708175905782797,9.246425535866038,8.84761555336957,9.212340338416288,8.263391166235621,8.107276218717017,7.901252782301532,7.802853266998125,7.60873370076132,8.233240859375512,6.553109334785543,6.664491238834344,7.616841239695198,5.815236231270608,6.474665496325775,6.648436459752755,7.978760156293934,7.2303172453557,8.081976504179496,7.860042804159577,7.244028156212905,7.414252921318791,7.636577169164584,8.41428373581546,6.869993781951125,7.651149140351268,7.56244100933747,8.088253046783867,8.107573063080817,8.778872090953604,6.648246332918903,7.070656291768956,8.008549723452475,8.708307110630502,0.0,6.292291303444142,6.044222600223859,6.216946868363388,7.095268811735253,8.35645364516278,8.54371630483777,9.108435148878412,8.531408264444265,9.148756633200769,8.469831563960824,8.446825265666549,6.284647922491535,6.341607928229134,6.249715286631846,6.08422429865966,5.784055558758291,5.875860416122859,5.780223652619144,5.730440298213527,5.134651036467718,4.978139995698735,5.186493695606553,5.730703120250714,5.614406945277849,6.1180923734105495,5.420409332574585,5.811391801868783,6.492429250060271,6.813367493020229,6.148446897779289,7.070669312337673,6.966990329642128,7.706235614651425,5.582541053318351,6.79642328661878,6.661619795818209,6.743262636990991,6.6140481560987885,7.269878428283585,7.595535792428134,8.606108026251691,8.762584978617086,8.365281496598348,8.134993552570096,8.917248100945532,9.140407995625749,9.560809767453843,6.752368589046109,6.8982846644849705,8.213736938458423,7.73724403438268,7.642223822990045,7.853725604136639,6.508028426006458,7.254042793537675,7.824096258051312,7.383617060606637,6.753087241725178,7.158725764814867,8.160024379650052,7.508039802793552,8.24320979444845,8.10185097920433,8.504225720636999,7.368536635555997,8.102288946383357,8.503464778486096,7.369174700909171,8.101869203345375,4.631800208621916,3.8749306361049807,4.158412694692781,4.230661388931039,8.503223399023685,7.369190358643106,8.102262239452362,8.503292578586947,3.2775611947846564,3.463488690353806,2.6496793646209187,2.8908265628728955
SAOUHSC_00675,9.04554535010828,8.962890840482125,9.05932532109713,9.082119258261132,9.247639056675826,9.386480460718662,9.161096983385525,9.455460648092687,9.527238417000076,9.330262258274434,10.102708406273926,10.166540663491832,9.354744854941316,9.903281478112977,9.30115101125284,8.846117974142281,8.804820647590645,9.717233124805304,9.26242207408474,8.992620708922006,8.904163195075174,9.067875261674592,8.714581707272856,8.715769128396019,9.10263263505292,9.071007267801548,8.569748082031323,9.202568059062951,8.939073029141898,8.899872459294373,8.806264109445477,8.985321348663216,8.85585559114949,9.126386500297142,9.09086476404316,9.021227413418975,8.920221276052688,9.039966232562016,8.976041813128266,8.298953803206423,9.175731067295091,9.038992266570402,9.145280680713013,8.926116432782923,9.294491221840843,9.56391212011534,9.308396419711984,9.294972394888887,9.26981782282479,9.07255759663974,9.225122908522945,8.91185336907933,8.316892890553452,8.386372586687834,8.434963665693557,9.120343361867384,8.9746605431108,8.897818268226317,8.529245007631722,8.409620491461405,8.285596916211576,8.405003248500268,8.39491040454134,8.451834125147368,8.277077565540962,8.099902321737401,8.195076073275079,8.37445519967737,8.651103090694836,8.905397806076156,8.568343982531992,8.704920696349525,8.709009498013886,8.213368944341111,7.827435807365711,8.085297827785206,8.222723837955707,8.650805826567087,7.606349107291287,7.805764935123092,7.443587178238896,7.062901192864,8.282855234021069,7.770607426817397,7.574989458191506,7.480924432014098,8.29560696437536,8.329361400830058,8.30687726256771,8.903000491411117,7.0546667555588725,7.228165785707032,7.041289987699793,7.300624043244333,7.163960245697036,7.676549730337033,7.329437873817932,7.554888747273597,7.5161237233286915,7.132732383269509,6.880567724419848,7.044879086658512,8.100271332469204,10.055135945266244,7.96203434412305,8.100691340276118,10.054435037576129,7.962673719341741,8.100271598936903,8.043682622614677,7.902476500400306,7.629470479757278,7.910800862765587,10.054193218736383,7.962689409211679,8.100664633453194,10.0542625242331,7.872296254445896,7.851273491616942,7.994634236539439,8.17293424592052
SAOUHSC_00676,9.061685311476468,8.960804732368203,9.052353182373276,8.851090884299872,8.993050089088593,9.12002529097412,9.269923227481812,9.18805346041891,9.261042725945616,9.30723250924624,8.789801388902273,8.963742141817827,9.210182444196205,8.654887434980749,9.24368409858786,8.865560183517863,8.934502775258862,8.122345333947957,8.273346192147097,7.967206843968005,8.720413045758484,8.874162421991743,8.80232877655278,8.813344591885647,8.62603782598927,8.82752662481334,8.671969010447496,8.768805841106843,8.841592487096706,8.781742155240364,8.652337848844052,8.538495832989147,8.59473699256381,8.988232286236661,8.926610980774486,8.804914870468677,8.684426569909304,8.903757190498137,8.837371135145682,6.6600324642032,8.539189996474834,8.418925205483436,8.439864761885923,9.208116931911652,9.426548784079678,8.768360613248655,9.024492694231508,8.866889311389217,8.686108967037017,8.676652581870849,8.635905566360366,8.961654986520474,8.597391449532205,8.638336087730607,8.554729123012818,8.194413021379606,7.687384885095528,7.19868946300707,7.242014603258847,8.279887416182882,8.241797394707183,8.25078937548953,8.337978968972301,8.416700281630915,8.302871602837895,7.93009385436664,8.204325315776003,8.23222886655422,8.645463951906644,8.683712114938231,8.628959925052797,8.68419066991567,8.562436165022019,8.072729444183302,7.732555559494829,8.048411817622123,8.18194010374024,8.586472205217667,8.178141451999073,8.295024373724733,7.76596546789008,7.409107216594059,8.560410000325577,8.220837998380306,7.877786193559449,7.731037044300664,8.44135894155733,7.804463105243037,7.88563253180666,8.515274281307514,6.821663019603799,6.779040936563007,6.67029889187833,6.729354662967112,6.431891310675229,7.100498124023227,6.764002800569055,6.741184464105023,6.971152016591034,6.7553433042515545,6.544364497170312,6.742256634957695,7.983216211095795,9.115639854604064,7.751407251784883,7.982930971436052,9.114559964838763,7.752046222407626,7.982511360638363,7.980104619252037,7.693323341169053,7.790511332434696,7.876507874738121,9.11431835505497,7.752061902351283,7.982904272917945,9.114387600632485,8.012521468700692,8.012177157552264,8.208169380533029,8.350793322209864
SAOUHSC_00677,2.818177713472335,0.0,2.404281407033697,3.1286242757362284,2.3493364712044857,0.0,2.482853140910443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0351168661415606,0.0,0.0,0.0,0.0,0.0,2.949863547565254,3.622248109457361,2.5643280757212565,2.865069370152275,2.92714490718684,3.623967436151073,0.0,0.0,0.0,2.863553267371977,0.0,2.2577973827780005,0.0,2.071802800509017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426884436981065,0.0,1.0799463108260772,0.0,0.0,0.0,0.0,0.0,0.0,1.7581933938269323,1.6342198832842845,2.716305825656932,2.4081277456630747,2.646874592579475,3.617485267651356,3.377929654807574,1.8800419711260807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8798663538766995,1.6294727924828114,0.0,1.7410791482672174,0.0,1.3952758874251658,0.0,1.6761081832191371,2.1795615914222166,1.6054200651918502,1.590410121328297,0.9005293544427817,1.4423469551137855,1.7655611149573742,1.5580825497979842,1.329707806361604,0.8848086268013211,1.239217584131695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2853831345567766,0.9579655143726789,0.0,1.2844163403831617,0.9572202303705338,0.0,1.2841680284547563,1.4441733620605302,2.156004842460564,0.0,0.0,0.9571028546017416,0.0,1.2844005401962035,0.9571364935674918,0.970553748835123,1.5470872732617449,0.0,0.0
SAOUHSC_00678,7.633925335090821,7.678260546376843,7.935361571214826,7.906080033865817,7.956587020257334,7.85044341518995,7.960680844345534,8.193025621844113,8.16160562888524,8.144185385275652,7.933003891203355,8.253240488213795,7.803865057511935,8.088112676352193,7.988139110950206,8.144623311888385,8.024138703700064,8.074336708221743,7.956494873553322,8.035340478401125,8.062857503734332,8.073845111848385,8.129891263407009,8.10637152472258,8.368582108508434,8.214227657706608,8.126460958346051,8.381997017882199,8.226710981218014,8.246072783067122,8.263691551101475,8.261446817171691,8.07665411426983,8.123778540230578,8.266223821349762,7.932885150715292,7.961347360507589,8.174338207076474,8.054812807974,9.017301619734797,6.405795374590974,6.848792644004705,7.069189798464595,8.833942395802906,8.752213331955396,8.090194727479103,7.727005285538005,7.68478185575156,7.786489674423542,7.5386104230781505,7.713624895848,5.9099525896474345,7.356052016451193,7.351944531989394,7.331936152953153,6.7863525803392,6.903938619700644,6.88996658445758,6.79788737675168,6.740756702728427,6.704094180206937,6.484228840345525,6.696120233316142,6.839551900769283,6.830580786009869,7.0583042275323615,7.106111133016021,6.458781052525326,6.890029782742159,6.728222437056092,7.198289973701596,6.803491056666845,7.070866357440618,6.5138648662520175,6.1212809884658,6.24488007630212,6.403248004828462,6.7368547393383285,6.978929796124629,7.010136751626725,6.9370452360173775,6.764748086935075,6.691970366401161,6.92701900176265,6.740785033148096,6.911250678092151,7.730052187793042,7.037201317396572,7.103884456510178,7.669470115279529,7.514071074057965,7.56686714502402,7.791735047744261,6.677347486391657,7.2245868788581875,7.080468736114569,7.552668752030331,7.286041831127059,7.497420620237687,7.73273282476584,6.882493771851552,7.476417890082023,5.174499445842529,6.607579295900317,4.33740559395476,5.176372996684372,6.604793370481204,4.338015794847699,5.175963372035624,6.998362152322102,6.82325453592815,6.458319204840956,6.733899769899158,6.60455381110522,4.338030768952947,5.17634693346912,6.604622468999237,7.33684197228501,7.496457264208827,6.864894475614437,7.168000289679722
SAOUHSC_00679,8.00370864492371,7.926346068625282,7.96333011122503,7.728956922968224,7.667470127581421,7.8338714009583645,7.965810544506508,8.074384243335935,8.110693099783573,8.110415514334802,7.718724637340302,8.119150529609199,8.06609930149813,7.971610109017908,7.994079005529073,7.996977393024321,8.1249619504463,7.70488218287876,7.861736243699936,8.10430748227434,8.128542052727326,8.303752947429142,8.346294834578183,8.174162233113536,8.218614393771764,8.46406160080084,8.371657011643451,8.245202279439184,8.214342869556441,8.556579411766652,8.288976494265194,8.39372820020276,8.246504126895555,8.556724198186735,8.292862699550433,8.17304709383904,8.147443006352093,8.259128747039178,8.327581827298495,8.060074188380415,7.219476229213169,7.566195984160132,7.628126956629202,8.131201001118201,7.889734079024341,8.050632749415987,7.859687562047834,7.8786516940298,8.007353001266372,7.944603843073902,8.000807329108943,6.893349769338546,8.217886914229256,8.21919849773697,8.134280138148295,7.478632645627038,7.924831610449186,7.965660228597115,7.679139317761844,7.38100207543381,7.29418001610255,7.255453927522607,7.413209863723315,7.426769240641549,7.501997204722284,7.485759074180724,7.51650267956304,7.081349839267521,7.321667832997844,7.442116896405417,7.70916890891466,7.374474502807985,7.509074891198927,7.10896839578733,6.678469385969243,6.909351984187079,7.088651311515184,7.346370061985556,7.1357689646429865,7.232536651357275,7.130551459404337,7.219674187758142,7.523517714398795,6.993226490080271,7.113689158234032,7.404641778993588,7.904881180571053,8.241592259753793,8.419768554883603,8.406663069789,7.821029637690786,7.695018826001688,7.852339315962324,7.219259798908224,7.74224273283971,7.57228723040273,7.878756563214782,7.865904791056689,7.886683311583162,7.769637195680554,7.175129890481962,7.547459592397617,7.004305011966329,8.356825334355387,6.242875726334789,7.003404486292398,8.355993147220026,6.240057972169905,7.002986493995603,7.283173651114953,7.19610827125745,7.1233177306244935,7.16159203044084,8.355751839546418,6.2435247461016665,7.003377890740453,8.35582099853372,7.569350498960318,7.578521032124295,6.894044460192386,7.274354150823259
SAOUHSC_00680,7.645096284758207,7.419283807765326,7.642794160571839,7.49480313603384,7.940178049676691,7.731280491227527,7.882347073870043,7.712875567518574,7.514115861882803,8.690233552468031,10.033592883938889,9.968390776781444,8.963517541072452,10.176457506155346,8.560980929330675,8.494379680473262,8.51438988296234,9.611687337955315,9.067353669777924,9.336157515201489,8.899964056389882,9.207681006959076,8.743029127007235,8.419642704011821,9.2067079346487,9.625724388995794,8.76792618763829,9.36620628443161,8.887806801821,9.504868511292155,8.611837991558318,8.974886020298342,8.762697508069824,7.482561888493332,7.400160074132476,7.130903439898048,6.978262200145854,7.219879555002123,7.101842463544587,4.870378374481895,7.245804364860767,7.4351153150241664,7.344871346326387,4.007862124548052,4.948039313546183,8.927024517586588,8.664577301569343,8.315005904544707,8.57040751481783,8.690892001182535,8.551887071928364,5.92651496712233,6.047408229444015,6.054892107427056,6.058043918033755,3.2089969246534347,3.297581115984201,3.2215833183551763,1.7867935074423018,7.036178141664912,6.977390258447914,7.214187828391539,6.8425650712094885,7.03020982029796,7.0945742363285165,7.055966200109217,7.241177590009761,5.382216472006737,5.557971624761974,5.902109444170078,5.38656897450435,5.69498782756502,4.57548173062624,5.157887842142495,4.514589125407918,4.097299569909024,4.92767825382793,5.146453502891621,6.885018576063899,6.833746436425248,6.973262272608165,6.947100276355873,7.098200792442914,6.74596835348701,6.816114823403813,6.839034214932812,7.145126277172117,6.247634365660635,6.14800588305364,8.009608629898619,5.411262509445108,5.62876112940458,5.3755701605962924,4.793594353316676,4.554533606816539,4.415227914496996,4.626791252179058,4.461024483271675,4.706965452313701,5.754458807106658,4.722053329192625,5.599494152730481,5.975010021978326,6.8777280062692085,6.479770639641113,5.97339636117179,6.876204678059357,6.480405397595779,5.972981790848676,6.607144037948954,6.873785629841125,6.3746137449260445,6.533906125173827,6.87596469216693,6.480420974186466,5.973369983320115,6.876033472308127,4.608221971671926,4.30320274411234,4.053635360340363,3.7420637542020185
SAOUHSC_00681,6.711744107909871,6.464094929149816,6.824289289450163,6.516551662149129,6.422502748704925,6.670724896757815,6.782379649687528,6.522363415224183,6.740172258934426,6.745365940815709,6.926879243224684,6.255670303679721,6.840437071131737,7.279573438193188,6.390991685277219,6.687455848817881,6.495067631887685,6.816312230375003,7.078913046233942,7.62115991954124,6.70386589823385,7.0567860059795535,7.040467233422892,7.217992221230831,7.203228675740731,7.292051745371563,7.444168754937776,7.128339304497548,7.476384327518456,7.3116593749184196,7.309382655793477,7.458911606384255,7.355307566113903,7.482058245561765,7.224983221855594,7.242605957780952,7.432795970884882,7.45042317259312,7.2818217297430365,6.904864969232547,7.017533241183249,7.29008180427536,7.325201783207579,7.371671912664135,7.102420454021665,6.770944157925086,6.563285590879295,6.334477504225225,6.871621166290022,6.792398582812766,6.822691771678238,6.8497934276056345,6.581447552730123,6.6968345048080655,6.550812444287604,6.8406815887329,7.537033562395497,7.360083841408721,7.36483831569793,6.8818586375005415,6.839484294147538,6.706163215272475,6.912371872575294,7.094035999756876,7.04966845297513,6.972692972530893,6.84267157359424,6.913486293512357,6.868482417715766,6.810108228774731,7.548486170550449,7.070530968557662,7.225144842785358,6.348472970202786,6.214733719825223,6.411721446994121,6.887521567112104,6.97717729060435,5.453309020856511,5.635564317695677,5.508344460368323,5.672789695324868,6.401084136571826,5.19537032341661,5.138072389992142,5.429139049049305,5.779984431430345,6.025109865231082,6.3001789092742415,6.2218530630696565,6.56706433778898,6.633084862475018,6.490009258002596,5.944522960943727,6.438204453894802,5.8004328125426605,6.44521645292906,6.308207591785688,6.411586279840314,6.46905445383073,6.098381169442572,6.147716037273115,4.706810628439867,6.39548392312669,3.606292947528377,4.707767844478954,6.394352685659472,3.6068821967824,4.7073626913456925,5.945675543216215,6.148892356201749,5.838820681759824,6.11531057677329,6.394113516861755,3.60689665684971,4.707742065735714,6.394182062809133,6.725527031711595,6.803519703097643,6.142266485936038,6.483538367859208
SAOUHSC_00682,6.307474031102738,6.30288492908003,6.305189574670571,6.158395061793508,5.971313905846466,6.633210999353917,6.777739399274798,6.136894907901604,5.725568192789801,6.5648329146248185,5.232982986910967,5.390009169767132,6.343469102859838,6.119463047800903,6.433799743786836,6.444609065912753,6.057998084837684,5.4669432098188295,6.035773649585511,6.52883656150162,6.1976355753911605,6.48415194769101,7.399500130028883,7.3820314928223425,7.042677271679624,6.322455913772508,7.255432903915885,6.72779697327748,7.391298249981562,7.213376288756054,7.537294038656947,7.021458501047012,7.104978161262146,6.618549112373358,6.728304234010236,6.871680222946343,6.852973250045881,6.828388312012808,6.916032723194444,3.893863722371589,6.640604705204355,6.936892288947451,7.026186405002044,5.576149318399767,5.8455977759756745,6.104595728685321,5.8234210287003485,5.881453529429274,6.807319542781917,6.736921900510757,6.1505003228121575,7.101911495524902,6.562891217215933,6.70617497045879,6.520513227382327,7.490376799059792,8.067334776551379,8.14273320307528,8.103560113066882,6.504533773706741,6.619838737306445,6.449372266321527,6.508730321321248,6.811966969655144,6.824388778446006,6.422680815764128,6.524246139132782,6.598404214667736,6.850356897227279,6.5837011107495815,7.703360531791175,6.871531018519727,6.970902049683758,6.000340344963189,5.995596785569473,6.08906328540894,6.428023524052324,6.724312756284351,5.794384659995074,5.805340707711752,5.305366608012183,5.5960600594293295,6.824021546698361,5.353669407715642,4.973561624374062,5.489213815734796,5.9971840097499935,5.363325894099808,5.81026919595307,5.564642455494266,6.840844166740046,6.759366553269455,6.761633421499369,6.212750697053493,6.550854907707249,6.463001009823969,6.63995717677976,6.476587548659885,6.685235587846186,6.572120352604428,6.327456487960389,6.446787418999827,5.78430199014292,5.828246388845074,4.885292572184137,5.779687855011515,5.825304741290292,4.885912804920591,5.7792742483245725,6.290556196452737,6.608860734321588,6.484032370515973,6.518416529841903,5.825066963977084,4.885928025149373,5.779661538464855,5.825135111100567,6.808955880202842,6.757067996313589,6.333741721953717,6.411027619494029
SAOUHSC_00683,6.805338131338372,6.646923410017124,6.417102638490121,6.6927806853364125,6.870181639278101,6.753710331214307,6.718268598664976,6.787878419299235,6.89991242902652,6.6229814313897135,7.008152464796904,7.386448017435566,6.107071315175323,6.682008266752879,6.832440595217206,6.392075343613104,6.597462781596128,6.724619230481149,6.282223004284984,6.251159672073664,6.249508654135053,5.967946065685587,6.40009967597765,5.695884475739798,6.430737028616871,6.501635383455476,5.643423406966405,6.634056305980974,6.1647017161178335,5.750038383911073,6.043015069946282,6.232004833233666,6.011192962743461,6.591552705631866,7.043704690127764,5.961389459211155,5.938550370954587,6.447395398331338,6.44085147721057,2.301726144717032,4.136541044143068,4.253075202177198,4.3493744974594994,7.558173078028923,7.322325307557818,6.847226686952325,6.596052907472896,6.530423748258607,6.193478428695594,6.119152334442411,6.290947157484582,6.1656326577743945,6.185626053110158,6.238480721219447,5.995929891221932,5.889069154993562,5.414330335811377,5.905650962692684,6.735742236548484,4.544495755528098,4.331412120151096,4.155389528783599,4.314119108678301,4.761651741311219,4.454693101722002,4.967733634769683,4.831962921477872,4.480375331328109,4.928478900226377,5.036296590249606,4.895332816469298,4.724983606009189,4.7238331463263,4.531574793413287,4.530855706236033,4.342235556848777,4.497849523370487,4.532809954604637,5.745561846716805,5.570200668171224,5.111545822025772,4.227078287654943,4.318273718182822,5.068514225865444,4.666990909543694,3.6720157257459567,5.222638027595438,4.138727332293955,3.996835813378334,5.657694808250882,6.654384096855604,6.626472252974574,6.637421230049112,5.770965210537086,6.537874898110862,5.558898648788027,6.62598588982293,6.573705982308833,6.308892231481657,6.655369262720941,6.327845802720838,6.72506217190728,5.993755710462208,4.805848560412891,4.675610240121213,5.99214171293773,4.806426481645532,4.6762270756565485,5.991727056046585,4.305577646507331,3.84441066588209,3.0969371299462614,3.3355898013883576,4.806193085947561,4.676242212537821,5.992115329578735,4.806259977224969,4.756711862728577,4.563980633342935,4.185014242766355,4.391018742654045
